basin,site,ID,sample_id,country,river,basin_name,basin_id,latitude,longitude,year,month,abundance,taxon_richness,biological_richness,ecological_richness,taxonomic_hill1,biological_hill1,ecological_hill1,eqr_site
HU01,114000050,114000050_2016,114000050_31.08.2016,hungary,Duna-v?lgyi-f?csatorna als? SÅk?sd,Danube,153,46.29986776,18.99319021,2016,8,3.161835402,18,0.473003539,0.207291209,0.282075912,0.095182893,0.08842207,0.567970771
HU01,114000052,114000052_2011,114000052_01.09.2011,hungary,Hòrmas-K?r?s,Danube,153,46.76067081,20.20891276,2011,9,4.172946786,27,0.609957061,0.417277818,0.478353114,0.254735652,0.235105714,0.310169705
HU01,114000052,114000052_2014,114000052_04.09.2014,hungary,Hòrmas-K?r?s,Danube,153,46.76067081,20.20891276,2014,9,2.871308028,14,0.417821189,0.201759821,0.216972925,0.069445208,0.075523515,0.701214809
HU01,114000052,114000052_2009,114000052_06.08.2009,hungary,Hòrmas-K?r?s,Danube,153,46.76067081,20.20891276,2009,8,4.281195451,24,0.587414435,0.298558005,0.455293434,0.2304239,0.251182425,0.5183887
HU01,114000052,114000052_2013,114000052_09.09.2013,hungary,Hòrmas-K?r?s,Danube,153,46.76067081,20.20891276,2013,9,3.00893973,14,0.369462056,0.198640587,0.229158753,0.062577491,0.071362767,0.55932197
HU01,114000052,114000052_2008,114000052_13.08.2008,hungary,Hòrmas-K?r?s,Danube,153,46.76067081,20.20891276,2008,8,2.740473887,13,0.566500531,0.148058566,0.188956475,0.054397742,0.047966808,0.630057817
HU01,114000052,114000052_2012,114000052_15.08.2012,hungary,Hòrmas-K?r?s,Danube,153,46.76067081,20.20891276,2012,8,3.866729412,21,0.630721837,0.309204776,0.380586659,0.170266215,0.171467096,0.454386854
HU01,114000052,114000052_2015,114000052_15.09.2015,hungary,Hòrmas-K?r?s,Danube,153,46.76067081,20.20891276,2015,9,3.338760003,21,0.617866234,0.28170325,0.332517966,0.146717478,0.137098727,0.18100703
HU01,114000052,114000052_2017,114000052_19.09.2017,hungary,Hòrmas-K?r?s,Danube,153,46.76067081,20.20891276,2017,9,2.92813393,14,0.485035863,0.099161524,0.223625297,0.068279824,0.065589234,0.515046694
HU01,114000052,114000052_2016,114000052_28.09.2016,hungary,Hòrmas-K?r?s,Danube,153,46.76067081,20.20891276,2016,9,2.513466534,15,0.490371065,0.256077941,0.198446794,0.068487265,0.077403609,0.454703531
HU01,114000052,114000052_2010,114000052_29.09.2010,hungary,Hòrmas-K?r?s,Danube,153,46.76067081,20.20891276,2010,9,3.219468383,16,0.532585811,0.246588557,0.267017252,0.090028832,0.09934049,0.364411478
HU01,114000056,114000056_2015,114000056_01.10.2015,hungary,Tisza,Danube,153,48.22099999,22.27869356,2015,10,2.965486899,9,0.543858184,0.316477168,0.171305062,0.042697236,0.03616465,NA
HU01,114000056,114000056_2014,114000056_02.10.2014,hungary,Tisza,Danube,153,48.22099999,22.27869356,2014,10,2.088872897,5,0.244632677,0.088101537,0.06972327,0.012861287,0.014507246,NA
HU01,114000056,114000056_2012,114000056_04.10.2012,hungary,Tisza,Danube,153,48.22099999,22.27869356,2012,10,3.7798803,20,0.66238774,0.293926184,0.361000589,0.13911944,0.137347542,NA
HU01,114000056,114000056_2016,114000056_04.10.2016,hungary,Tisza,Danube,153,48.22099999,22.27869356,2016,10,2.225104157,6,0.392366046,0.075027721,0.08794526,0.017206229,0.015879847,NA
HU01,114000056,114000056_2010,114000056_08.10.2010,hungary,Tisza,Danube,153,48.22099999,22.27869356,2010,10,2.489529188,7,0.289803687,0.160497218,0.115700212,0.017478817,0.019272098,NA
HU01,114000056,114000056_2009,114000056_09.09.2009,hungary,Tisza,Danube,153,48.22099999,22.27869356,2009,9,3.481128506,19,0.543858184,0.268897144,0.312559288,0.122656293,0.11432109,NA
HU01,114000056,114000056_2017,114000056_16.10.2017,hungary,Tisza,Danube,153,48.22099999,22.27869356,2017,10,2.531523789,7,0.207185036,0.210378865,0.118997909,0.015267784,0.00993961,NA
HU01,114000056,114000056_2008,114000056_19.09.2008,hungary,Tisza,Danube,153,48.22099999,22.27869356,2008,9,2.414213562,6,0.15342959,0.08449642,0.099877487,0.012328973,0.007227575,NA
HU01,114000056,114000056_2011,114000056_30.09.2011,hungary,Tisza,Danube,153,48.22099999,22.27869356,2011,9,3.391514772,16,0.430162449,0.165844184,0.28349761,0.096289154,0.096605792,NA
HU01,114000056,114000056_2013,114000056_30.09.2013,hungary,Tisza,Danube,153,48.22099999,22.27869356,2013,9,2.577584351,9,0.479786598,0.17296594,0.14647763,0.032979042,0.037243641,NA
HU01,114000058,114000058_2013,114000058_05.09.2013,hungary,Hòrmas-K?r?s,Danube,153,46.89058142,20.49846058,2013,9,3.885054053,24,0.61548012,0.338133185,0.404663879,0.189962073,0.176983685,0.341009348
HU01,114000058,114000058_2010,114000058_05.10.2010,hungary,Hòrmas-K?r?s,Danube,153,46.89058142,20.49846058,2010,10,4.373983736,30,0.769196737,0.367648444,0.548323506,0.347948058,0.319383948,0.484104338
HU01,114000058,114000058_2015,114000058_09.09.2015,hungary,Hòrmas-K?r?s,Danube,153,46.89058142,20.49846058,2015,9,2.479949466,16,0.53447878,0.504854924,0.20317728,0.069334687,0.071491835,0.616294964
HU01,114000058,114000058_2014,114000058_10.09.2014,hungary,Hòrmas-K?r?s,Danube,153,46.89058142,20.49846058,2014,9,1.553261591,6,0.319238646,0.024063777,0.043001245,0.009524358,0.010151946,0.510357443
HU01,114000058,114000058_2017,114000058_13.09.2017,hungary,Hòrmas-K?r?s,Danube,153,46.89058142,20.49846058,2017,9,3.517346631,17,0.75078624,0.178192563,0.306468126,0.123157703,0.114693344,0.730101839
HU01,114000058,114000058_2008,114000058_13.10.2008,hungary,Hòrmas-K?r?s,Danube,153,46.89058142,20.49846058,2008,10,1.80456178,10,0.515092595,0.039398319,0.089418076,0.024118447,0.023048491,0.709943389
HU01,114000058,114000058_2009,114000058_13.10.2009,hungary,Hòrmas-K?r?s,Danube,153,46.89058142,20.49846058,2009,10,3.622563011,18,0.488080016,0.243164695,0.324038749,0.122738303,0.121548827,0.369765426
HU01,114000058,114000058_2012,114000058_18.10.2012,hungary,Hòrmas-K?r?s,Danube,153,46.89058142,20.49846058,2012,10,4.163507323,34,0.793744455,0.403631432,0.518126866,0.31618233,0.254520106,0.396831151
HU01,114000058,114000058_2016,114000058_21.09.2016,hungary,Hòrmas-K?r?s,Danube,153,46.89058142,20.49846058,2016,9,3.173327757,18,0.643730079,0.249817745,0.279981866,0.105794355,0.11685525,0.552062886
HU01,114000058,114000058_2011,114000058_22.09.2011,hungary,Hòrmas-K?r?s,Danube,153,46.89058142,20.49846058,2011,9,3.306077899,21,0.624633039,0.372016379,0.3328664,0.150689587,0.135778582,0.683317056
HU01,114000059,114000059_2013,114000059_03.10.2013,hungary,Duna,Danube,153,47.75108544,18.1207973,2013,10,3.355796765,22,0.542140368,0.420671216,0.329019578,0.123750574,0.119901255,0.391680418
HU01,114000059,114000059_2012,114000059_05.10.2012,hungary,Duna,Danube,153,47.75108544,18.1207973,2012,10,3.220082017,20,0.618828506,0.417211502,0.271560332,0.081442524,0.102848187,0.385910268
HU01,114000059,114000059_2015,114000059_09.09.2015,hungary,Duna,Danube,153,47.75108544,18.1207973,2015,9,3.137070768,16,0.348197167,0.417027439,0.250460676,0.071022224,0.075640296,0.037340891
HU01,114000059,114000059_2014,114000059_14.10.2014,hungary,Duna,Danube,153,47.75108544,18.1207973,2014,10,3.299605817,19,0.652365248,0.419586235,0.286580437,0.099199258,0.102481577,0.123974735
HU01,114000059,114000059_2010,114000059_15.10.2010,hungary,Duna,Danube,153,47.75108544,18.1207973,2010,10,1.76791466,14,0.165713152,0.417211502,0.0981755,0.024064229,0.030878361,0.379038095
HU01,114000059,114000059_2009,114000059_16.09.2009,hungary,Duna,Danube,153,47.75108544,18.1207973,2009,9,3.218918235,18,0.390209304,0.496673165,0.271399565,0.078041467,0.089101641,0.461439256
HU01,114000059,114000059_2008,114000059_26.09.2008,hungary,Duna,Danube,153,47.75108544,18.1207973,2008,9,2.900462121,17,0.336218027,0.5496854,0.21675236,0.053139552,0.062820466,0.451192238
HU01,114000059,114000059_2011,114000059_30.08.2011,hungary,Duna,Danube,153,47.75108544,18.1207973,2011,8,2.317582032,16,0.618828506,0.364399565,0.162685603,0.042509686,0.04301282,0.276497518
HU01,114000059,114000059_2016,114000059_30.08.2016,hungary,Duna,Danube,153,47.75108544,18.1207973,2016,8,3.144083551,15,0.517614268,0.548024814,0.232653853,0.056223067,0.068482542,0.283624492
HU01,114000059,114000059_2017,114000059_31.08.2017,hungary,Duna,Danube,153,47.75108544,18.1207973,2017,8,2.847820475,14,0.554722813,0.418019072,0.210112909,0.055849345,0.068544735,0.223060331
HU01,114000066,114000066_2017,114000066_02.08.2017,hungary,K?gy?s-f?csatorna,Danube,153,46.03001845,19.19055633,2017,8,4.170435586,39,0.641563943,0.286012572,0.562831608,0.331109215,0.32336293,0.653032003
HU01,114000066,114000066_2016,114000066_05.09.2016,hungary,K?gy?s-f?csatorna,Danube,153,46.03001845,19.19055633,2016,9,3.882062076,27,0.61061828,0.28910595,0.430570169,0.211114572,0.17797504,0.492397817
HU01,114000066,114000066_2012,114000066_06.08.2012,hungary,K?gy?s-f?csatorna,Danube,153,46.03001845,19.19055633,2012,8,4.077496765,27,0.641096979,0.246684012,0.452144632,0.223679091,0.220759373,0.444380915
HU01,114000066,114000066_2014,114000066_06.08.2014,hungary,K?gy?s-f?csatorna,Danube,153,46.03001845,19.19055633,2014,8,3.18208673,16,0.477801184,0.15371974,0.266078884,0.090617593,0.082661865,0.624609622
HU01,114000066,114000066_2008,114000066_08.09.2008,hungary,K?gy?s-f?csatorna,Danube,153,46.03001845,19.19055633,2008,9,4.198818044,24,0.511687524,0.381179735,0.452841277,0.22079098,0.169774583,0.489464788
HU01,114000066,114000066_2013,114000066_10.09.2013,hungary,K?gy?s-f?csatorna,Danube,153,46.03001845,19.19055633,2013,9,3.966872632,22,0.567578097,0.234815596,0.396407484,0.189962933,0.182967297,0.477482323
HU01,114000066,114000066_2009,114000066_12.08.2009,hungary,K?gy?s-f?csatorna,Danube,153,46.03001845,19.19055633,2009,8,3.497876759,27,0.553336659,0.280226993,0.415630235,0.211686329,0.197261739,0.614836414
HU01,114000066,114000066_2011,114000066_21.09.2011,hungary,K?gy?s-f?csatorna,Danube,153,46.03001845,19.19055633,2011,9,3.798085166,28,0.521032542,0.276618709,0.417346455,0.183473113,0.150741948,0.719644724
HU01,114000066,114000066_2015,114000066_29.07.2015,hungary,K?gy?s-f?csatorna,Danube,153,46.03001845,19.19055633,2015,7,3.392507711,28,0.575090347,0.32578827,0.373646199,0.167297822,0.159089376,0.642314991
HU01,114000066,114000066_2010,114000066_30.08.2010,hungary,K?gy?s-f?csatorna,Danube,153,46.03001845,19.19055633,2010,8,3.454507787,28,0.586204409,0.33996953,0.384056885,0.181362184,0.164009095,0.625882759
HU01,114000069,114000069_2015,114000069_02.09.2015,hungary,Beretty?,Danube,153,47.25267844,21.84024432,2015,9,3.810809347,19,0.602238143,0.433316047,0.352161607,0.149030084,0.120204694,0.680515121
HU01,114000069,114000069_2014,114000069_03.09.2014,hungary,Beretty?,Danube,153,47.25267844,21.84024432,2014,9,2.958220246,13,0.356064541,0.300389368,0.215452268,0.056387602,0.055363421,0.607870742
HU01,114000069,114000069_2010,114000069_06.09.2010,hungary,Beretty?,Danube,153,47.25267844,21.84024432,2010,9,2.799756891,14,0.450517286,0.172495052,0.196567896,0.054871587,0.055524181,0.728385929
HU01,114000069,114000069_2011,114000069_06.09.2011,hungary,Beretty?,Danube,153,47.25267844,21.84024432,2011,9,2.9038324,17,0.503090175,0.267849336,0.236728267,0.077994658,0.086058817,0.742026297
HU01,114000069,114000069_2017,114000069_06.09.2017,hungary,Beretty?,Danube,153,47.25267844,21.84024432,2017,9,3.249320023,16,0.62806249,0.194349101,0.272074368,0.100331832,0.082280852,0.810063501
HU01,114000069,114000069_2008,114000069_06.10.2008,hungary,Beretty?,Danube,153,47.25267844,21.84024432,2008,10,3.041125165,15,0.471835291,0.173823364,0.236779668,0.074200258,0.075784078,0.436015
HU01,114000069,114000069_2016,114000069_07.09.2016,hungary,Beretty?,Danube,153,47.25267844,21.84024432,2016,9,3.771177797,21,0.593707913,0.516267576,0.364847618,0.149807091,0.139061645,0.589162948
HU01,114000069,114000069_2009,114000069_09.09.2009,hungary,Beretty?,Danube,153,47.25267844,21.84024432,2009,9,2.537928847,14,0.562659841,0.174066989,0.176816128,0.051200647,0.050119589,0.546620755
HU01,114000069,114000069_2013,114000069_18.09.2013,hungary,Beretty?,Danube,153,47.25267844,21.84024432,2013,9,1.923745142,13,0.381341597,0.181636183,0.120518848,0.03680923,0.03610049,0.699609756
HU01,114000069,114000069_2012,114000069_19.09.2012,hungary,Beretty?,Danube,153,47.25267844,21.84024432,2012,9,2.900101304,21,0.583689548,0.388422017,0.260482553,0.102296148,0.108375473,0.546121698
HU01,114000086,114000086_2014,114000086_02.07.2014,hungary,Hortobògy-Beretty? Mez?t?r,Danube,153,47.000372,20.632578,2014,7,3.417363142,18,0.593109876,0.251406332,0.307935431,0.105679556,0.086947756,0.405167614
HU01,114000086,114000086_2016,114000086_08.08.2016,hungary,Hortobògy-Beretty? Mez?t?r,Danube,153,47.000372,20.632578,2016,8,2.411145139,10,0.355815019,0.095226145,0.146873,0.041441481,0.032766978,0.383773807
HU01,114000086,114000086_2015,114000086_10.09.2015,hungary,Hortobògy-Beretty? Mez?t?r,Danube,153,47.000372,20.632578,2015,9,3.123450519,11,0.46233279,0.292265548,0.206815617,0.050264904,0.057305904,0.4599
HU01,114000086,114000086_2009,114000086_12.08.2009,hungary,Hortobògy-Beretty? Mez?t?r,Danube,153,47.000372,20.632578,2009,8,2.475677253,7,0.255699999,0.158584825,0.115453925,0.017926124,0.016068571,0.310388622
HU01,114000086,114000086_2017,114000086_13.09.2017,hungary,Hortobògy-Beretty? Mez?t?r,Danube,153,47.000372,20.632578,2017,9,2.655672955,10,0.453758102,0.271040113,0.157512893,0.041361882,0.036069792,0.537592717
HU01,114000086,114000086_2010,114000086_21.07.2010,hungary,Hortobògy-Beretty? Mez?t?r,Danube,153,47.000372,20.632578,2010,7,3.153875503,11,0.405392012,0.180925037,0.209796036,0.049603185,0.044886207,0.410628666
HU01,114000086,114000086_2008,114000086_21.08.2008,hungary,Hortobògy-Beretty? Mez?t?r,Danube,153,47.000372,20.632578,2008,8,3.512286909,16,0.5154792,0.276264273,0.294886463,0.106963253,0.098964654,0.545882821
HU01,114000086,114000086_2013,114000086_23.07.2013,hungary,Hortobògy-Beretty? Mez?t?r,Danube,153,47.000372,20.632578,2013,7,3.238761725,16,0.535823486,0.320322818,0.270760293,0.091006252,0.096202343,0.412074167
HU01,114000086,114000086_2012,114000086_24.07.2012,hungary,Hortobògy-Beretty? Mez?t?r,Danube,153,47.000372,20.632578,2012,7,3.96565893,23,0.584138065,0.276296771,0.412136136,0.189955843,0.173283608,0.628843018
HU01,114000086,114000086_2011,114000086_24.08.2011,hungary,Hortobògy-Beretty? Mez?t?r,Danube,153,47.000372,20.632578,2011,8,2.439995718,15,0.556142107,0.268359718,0.187877204,0.059408858,0.079082301,0.355891902
HU01,114000092,114000092_2012,114000092_01.08.2012,hungary,Tisza Szipa-f?csatornòt?l Belf?-csatornòig Zempl?nagòrd,Danube,153,48.3452,22.103883,2012,8,2.391501334,15,0.543858184,0.237599943,0.182325445,0.058798249,0.053839533,NA
HU01,114000092,114000092_2015,114000092_03.09.2015,hungary,Tisza Szipa-f?csatornòt?l Belf?-csatornòig Zempl?nagòrd,Danube,153,48.3452,22.103883,2015,9,1.423076988,6,0.395483481,0.145394284,0.030922538,0.009728574,0.008484682,NA
HU01,114000092,114000092_2013,114000092_05.09.2013,hungary,Tisza Szipa-f?csatornòt?l Belf?-csatornòig Zempl?nagòrd,Danube,153,48.3452,22.103883,2013,9,2.011393367,8,0.321304186,0.201255244,0.088033355,0.016429606,0.017734501,NA
HU01,114000092,114000092_2016,114000092_05.09.2016,hungary,Tisza Szipa-f?csatornòt?l Belf?-csatornòig Zempl?nagòrd,Danube,153,48.3452,22.103883,2016,9,2.694880976,12,0.464232587,0.299754087,0.178353564,0.043024949,0.047359252,NA
HU01,114000092,114000092_2014,114000092_10.09.2014,hungary,Tisza Szipa-f?csatornòt?l Belf?-csatornòig Zempl?nagòrd,Danube,153,48.3452,22.103883,2014,9,4.04643797,20,0.6044322,0.232341726,0.39155559,0.17534491,0.165090531,NA
HU01,114000092,114000092_2011,114000092_12.09.2011,hungary,Tisza Szipa-f?csatornòt?l Belf?-csatornòig Zempl?nagòrd,Danube,153,48.3452,22.103883,2011,9,2.095281641,10,0.464232587,0.149416296,0.110991256,0.027944957,0.029243636,NA
HU01,114000092,114000092_2017,114000092_17.08.2017,hungary,Tisza Szipa-f?csatornòt?l Belf?-csatornòig Zempl?nagòrd,Danube,153,48.3452,22.103883,2017,8,2.814848303,13,0.732082653,0.251636753,0.192684366,0.050892102,0.057087219,NA
HU01,114000092,114000092_2009,114000092_19.10.2009,hungary,Tisza Szipa-f?csatornòt?l Belf?-csatornòig Zempl?nagòrd,Danube,153,48.3452,22.103883,2009,10,1.353853311,5,0.320427396,0.074394077,0.020888369,0.008338344,0.008849666,NA
HU01,114000092,114000092_2008,114000092_24.09.2008,hungary,Tisza Szipa-f?csatornòt?l Belf?-csatornòig Zempl?nagòrd,Danube,153,48.3452,22.103883,2008,9,3.175289905,11,0.330478253,0.192729885,0.209520149,0.050568481,0.043756524,NA
HU01,114000092,114000092_2010,114000092_25.08.2010,hungary,Tisza Szipa-f?csatornòt?l Belf?-csatornòig Zempl?nagòrd,Danube,153,48.3452,22.103883,2010,8,2.042111025,6,0.128079055,0.048489141,0.073306635,0.009967365,0.010415159,NA
NE01,117000006,117000006_2008,117000006_28.04.2008,netherlands,Regge,IJssel,269,52.51098,6.39155,2008,4,3.224620923,18,0.270788667,0.233406932,0.269016654,0.085904315,0.071795234,0.475175175
NE01,117000006,117000006_2009,117000006_15.06.2009,netherlands,Regge,IJssel,269,52.51098,6.39155,2009,6,3.701381366,27,0.389981117,0.312145346,0.412889805,0.198394553,0.174251264,0.411801468
NE01,117000006,117000006_2010,117000006_05.05.2010,netherlands,Regge,IJssel,269,52.51098,6.39155,2010,5,3.243849784,14,0.18850245,0.187000772,0.244469803,0.07057856,0.060939105,0.390707071
NE01,117000006,117000006_2011,117000006_03.05.2011,netherlands,Regge,IJssel,269,52.51098,6.39155,2011,5,2.730215821,13,0.125628956,0.188644532,0.187743333,0.049257437,0.039620375,0.371168358
NE01,117000006,117000006_2012,117000006_23.04.2012,netherlands,Regge,IJssel,269,52.51098,6.39155,2012,4,2.882885877,12,0.086373247,0.195515696,0.190783911,0.044719557,0.027052859,0.388888889
NE01,117000006,117000006_2013,117000006_08.05.2013,netherlands,Regge,IJssel,269,52.51098,6.39155,2013,5,3.308714602,17,0.201715167,0.229218649,0.27126286,0.083777629,0.086357998,0.377592593
NE01,117000006,117000006_2014,117000006_03.04.2014,netherlands,Regge,IJssel,269,52.51098,6.39155,2014,4,4.879859029,46,0.584042492,0.618814061,0.763767874,0.640000917,0.657816943,0.397957158
NE01,117000006,117000006_2015,117000006_22.04.2015,netherlands,Regge,IJssel,269,52.51098,6.39155,2015,4,4.804716069,39,0.569503516,0.514350423,0.656583127,0.458761293,0.443699632,0.386930918
NE01,117000006,117000006_2016,117000006_06.04.2016,netherlands,Regge,IJssel,269,52.51098,6.39155,2016,4,5.296578391,51,0.579907655,0.566956238,0.860484604,0.776840327,0.714916184,0.358431765
NE01,117000006,117000006_2017,117000006_18.04.2017,netherlands,Regge,IJssel,269,52.51098,6.39155,2017,4,5.428779768,57,0.781909763,0.650274218,0.893038601,0.834307187,0.690245751,0.3786694
NE01,117000006,117000006_2018,117000006_30.04.2018,netherlands,Regge,IJssel,269,52.51098,6.39155,2018,4,5.142453996,46,0.600967277,0.660915223,0.776187709,0.580002682,0.546277416,0.392450824
NE01,117000006,117000006_2019,117000006_08.05.2019,netherlands,Regge,IJssel,269,52.51098,6.39155,2019,5,4.028125163,31,0.495402426,0.340481707,0.478928048,0.266227866,0.24547604,0.287991388
NE01,117000007,117000007_2008,117000007_16.04.2008,netherlands,Regge,IJssel,269,52.31816,6.54476,2008,4,4.478734572,44,0.624439992,0.370733018,0.618210943,0.429196497,0.377819877,0.366523826
NE01,117000007,117000007_2009,117000007_18.05.2009,netherlands,Regge,IJssel,269,52.31816,6.54476,2009,5,3.971640905,48,0.62881489,0.369198966,0.610657078,0.471967362,0.435816932,0.321502714
NE01,117000007,117000007_2010,117000007_12.05.2010,netherlands,Regge,IJssel,269,52.31816,6.54476,2010,5,3.840835293,38,0.475133853,0.254342758,0.505679022,0.293682104,0.220102034,0.280473373
NE01,117000007,117000007_2011,117000007_10.05.2011,netherlands,Regge,IJssel,269,52.31816,6.54476,2011,5,4.468714364,45,0.487936635,0.377947419,0.660206786,0.503886941,0.410702808,0.319181096
NE01,117000007,117000007_2012,117000007_23.04.2012,netherlands,Regge,IJssel,269,52.31816,6.54476,2012,4,4.313827793,39,0.633881109,0.245007708,0.554492127,0.353994733,0.312049674,0.3360744
NE01,117000007,117000007_2013,117000007_02.05.2013,netherlands,Regge,IJssel,269,52.31816,6.54476,2013,5,4.767495166,47,0.640864265,0.527857686,0.731414849,0.573977177,0.461904485,0.363915489
NE01,117000007,117000007_2014,117000007_28.04.2014,netherlands,Regge,IJssel,269,52.31816,6.54476,2014,4,4.639465974,48,0.608888069,0.469430724,0.706590877,0.524690017,0.449590111,0.361728395
NE01,117000007,117000007_2015,117000007_22.04.2015,netherlands,Regge,IJssel,269,52.31816,6.54476,2015,4,4.493844511,48,0.646927789,0.417649922,0.681945478,0.502719208,0.401095702,0.353262032
NE01,117000007,117000007_2016,117000007_21.04.2016,netherlands,Regge,IJssel,269,52.31816,6.54476,2016,4,5.426250804,56,0.721432402,0.425414645,0.895047841,0.769032531,0.727794213,0.413083838
NE01,117000007,117000007_2017,117000007_24.04.2017,netherlands,Regge,IJssel,269,52.31816,6.54476,2017,4,5.124233835,51,0.667993542,0.437258318,0.837868026,0.705749858,0.553669803,0.366511014
NE01,117000007,117000007_2018,117000007_18.04.2018,netherlands,Regge,IJssel,269,52.31816,6.54476,2018,4,5.146270321,52,0.528975984,0.507875094,0.818496989,0.639520456,0.575138702,0.407815608
NE01,117000007,117000007_2019,117000007_13.05.2019,netherlands,Regge,IJssel,269,52.31816,6.54476,2019,5,4.831473543,50,0.660160731,0.409828615,0.774203036,0.61790695,0.424835133,0.407101597
NE01,117000009,117000009_2008,117000009_28.04.2008,netherlands,Linderbeek,IJssel,269,52.46692,6.45771,2008,4,3.531048001,30,0.479912733,0.283884199,0.409940557,0.19322933,0.143943067,0.334567901
NE01,117000009,117000009_2009,117000009_15.06.2009,netherlands,Linderbeek,IJssel,269,52.46692,6.45771,2009,6,4.29274572,43,0.528122476,0.3878906,0.611393864,0.393124657,0.269892748,0.36267007
NE01,117000009,117000009_2010,117000009_05.05.2010,netherlands,Linderbeek,IJssel,269,52.46692,6.45771,2010,5,3.971973914,35,0.437958716,0.310562897,0.492754442,0.273858732,0.217728735,0.318253968
NE01,117000009,117000009_2011,117000009_03.05.2011,netherlands,Linderbeek,IJssel,269,52.46692,6.45771,2011,5,3.323997417,43,0.562088384,0.366310056,0.456108626,0.310146118,0.369123301,0.328610067
NE01,117000009,117000009_2012,117000009_23.04.2012,netherlands,Linderbeek,IJssel,269,52.46692,6.45771,2012,4,3.660543243,32,0.49858821,0.269963046,0.435128796,0.225822275,0.259700477,0.301349011
NE01,117000009,117000009_2013,117000009_08.05.2013,netherlands,Linderbeek,IJssel,269,52.46692,6.45771,2013,5,4.046692332,37,0.5446369,0.296356176,0.523492199,0.312411593,0.278658682,0.314188034
NE01,117000009,117000009_2014,117000009_03.04.2014,netherlands,Linderbeek,IJssel,269,52.46692,6.45771,2014,4,4.50957111,43,0.517956973,0.340289245,0.650268409,0.454782511,0.395751662,0.297162868
NE01,117000009,117000009_2015,117000009_22.04.2015,netherlands,Linderbeek,IJssel,269,52.46692,6.45771,2015,4,4.113808107,39,0.568342836,0.259879814,0.550910208,0.345655372,0.290174088,0.348454792
NE01,117000009,117000009_2016,117000009_06.04.2016,netherlands,Linderbeek,IJssel,269,52.46692,6.45771,2016,4,3.808448337,33,0.456277819,0.349872407,0.458868301,0.249961236,0.218347544,0.296855346
NE01,117000009,117000009_2017,117000009_18.04.2017,netherlands,Linderbeek,IJssel,269,52.46692,6.45771,2017,4,4.280746203,40,0.547675613,0.400080562,0.588215578,0.372859713,0.322482502,0.378031022
NE01,117000009,117000009_2018,117000009_18.04.2018,netherlands,Linderbeek,IJssel,269,52.46692,6.45771,2018,4,4.333005775,42,0.608119357,0.424518478,0.618185709,0.440724619,0.470494383,0.34914191
NE01,117000009,117000009_2019,117000009_25.04.2019,netherlands,Linderbeek,IJssel,269,52.46692,6.45771,2019,4,4.464034879,39,0.53947966,0.421096823,0.607665919,0.409915585,0.3758596,0.363782051
NE01,117000010,117000010_2008,117000010_09.04.2008,netherlands,Hagmolenbeek,IJssel,269,52.2435,6.67654,2008,4,4.524995854,37,0.528538843,0.356569408,0.588141386,0.348213091,0.285571839,0.575289668
NE01,117000010,117000010_2009,117000010_18.05.2009,netherlands,Hagmolenbeek,IJssel,269,52.2435,6.67654,2009,5,3.780711642,26,0.333823918,0.252138602,0.422214912,0.214358944,0.168761784,0.385036702
NE01,117000010,117000010_2010,117000010_19.04.2010,netherlands,Hagmolenbeek,IJssel,269,52.2435,6.67654,2010,4,4.517832946,41,0.519376898,0.501989147,0.600646098,0.386027217,0.304865234,0.484387904
NE01,117000010,117000010_2011,117000010_12.05.2011,netherlands,Hagmolenbeek,IJssel,269,52.2435,6.67654,2011,5,4.259176315,34,0.496937722,0.296862186,0.516510455,0.305239066,0.258499869,0.390781377
NE01,117000010,117000010_2012,117000010_18.04.2012,netherlands,Hagmolenbeek,IJssel,269,52.2435,6.67654,2012,4,4.900101024,43,0.566721993,0.42460478,0.677494021,0.473683675,0.343224535,0.485331264
NE01,117000010,117000010_2013,117000010_11.04.2013,netherlands,Hagmolenbeek,IJssel,269,52.2435,6.67654,2013,4,4.977495298,48,0.64000029,0.501244069,0.732263703,0.533456962,0.460507247,0.388394278
NE01,117000010,117000010_2014,117000010_28.04.2014,netherlands,Hagmolenbeek,IJssel,269,52.2435,6.67654,2014,4,5.369060428,45,0.620944122,0.412930285,0.803288127,0.629341339,0.558710983,0.443282285
NE01,117000010,117000010_2015,117000010_28.04.2015,netherlands,Hagmolenbeek,IJssel,269,52.2435,6.67654,2015,4,4.558856122,42,0.649840149,0.415580295,0.665317557,0.477033399,0.345375276,0.403461138
NE01,117000010,117000010_2016,117000010_18.04.2016,netherlands,Hagmolenbeek,IJssel,269,52.2435,6.67654,2016,4,5.473389447,48,0.609417511,0.501902291,0.836175687,0.699157199,0.714494714,0.398843035
NE01,117000010,117000010_2017,117000010_19.04.2017,netherlands,Hagmolenbeek,IJssel,269,52.2435,6.67654,2017,4,5.017907389,49,0.678611532,0.499019689,0.778520224,0.617410945,0.536405555,0.428725947
NE01,117000010,117000010_2018,117000010_18.04.2018,netherlands,Hagmolenbeek,IJssel,269,52.2435,6.67654,2018,4,5.30418381,54,0.712365197,0.443655059,0.868998994,0.72521222,0.602386814,0.387622254
NE01,117000010,117000010_2019,117000010_03.04.2019,netherlands,Hagmolenbeek,IJssel,269,52.2435,6.67654,2019,4,4.573233503,35,0.595025484,0.447403448,0.57123883,0.358078832,0.324448384,0.301205474
