ecotrait,basin,year,subtractive,additive
tachsap_b,UK02,2015,0.001204553,-0.000756004
tachsap_a,UK02,2015,-0.001122144,-0.000112693
tachsap_p,UK02,2015,0.000214906,0.000304657
microhab_arg,UK02,2016,-0.000169651,0.000219956
microhab_pel,UK02,2016,-0.001851954,-0.000538785
microhab_psa,UK02,2016,0.000124382,-0.000349871
microhab_aka,UK02,2016,-0.000256549,-0.001260527
microhab_lit,UK02,2016,-0.000884014,-0.001760046
microhab_phy,UK02,2016,0.000617367,0.006063762
microhab_pom,UK02,2016,0,-0.002706475
microhab_oth,UK02,2016,-0.003367613,-0.000515752
tachtemp_psy,UK02,2016,0.000650843,-0.001092239
tachtemp_the,UK02,2016,-0.002330677,-0.000630934
tachtemp_eut,UK02,2016,-0.002312423,-0.002166179
tachsap_x,UK02,2016,0.001440021,0.000107734
tachsap_o,UK02,2016,0.001531261,-5.99E-05
tachsap_b,UK02,2016,-0.000450136,0.00230464
tachsap_a,UK02,2016,0,-0.000622081
tachsap_p,UK02,2016,-0.000522875,-1.27E-05
microhab_arg,UK02,2017,-0.00023308,9.56E-05
microhab_pel,UK02,2017,3.12E-05,-0.000677511
microhab_psa,UK02,2017,0.001066995,-0.000230387
microhab_aka,UK02,2017,0.00016794,-0.00077921
microhab_lit,UK02,2017,8.27E-05,-0.003398917
microhab_phy,UK02,2017,-0.004129922,-0.000825228
microhab_pom,UK02,2017,-0.001657787,-0.001349855
microhab_oth,UK02,2017,0.000157879,-2.10E-05
tachtemp_psy,UK02,2017,-0.000608991,3.51E-05
tachtemp_the,UK02,2017,0.002165303,0.001258824
tachtemp_eut,UK02,2017,5.84E-05,-0.002934368
tachsap_x,UK02,2017,-5.78E-05,-0.001278072
tachsap_o,UK02,2017,0.0004296,-0.000437601
tachsap_b,UK02,2017,-1.42E-06,-0.001324904
tachsap_a,UK02,2017,0.000975461,-0.000240113
tachsap_p,UK02,2017,-0.000170825,-1.75E-05
microhab_arg,UK02,2018,6.68E-06,-8.33E-06
microhab_pel,UK02,2018,-0.007335175,-1.56E-05
microhab_psa,UK02,2018,0.000559857,-0.000426351
microhab_aka,UK02,2018,0.002267813,-0.000566026
microhab_lit,UK02,2018,-0.000409663,0.012070586
microhab_phy,UK02,2018,0.001576839,-0.000546129
microhab_pom,UK02,2018,0.000589378,0.002168034
microhab_oth,UK02,2018,-0.000418556,0.000517384
tachtemp_psy,UK02,2018,0.000684573,0.000452206
tachtemp_the,UK02,2018,0.000245083,0.00699477
tachtemp_eut,UK02,2018,0.002980526,0.003771045
tachsap_x,UK02,2018,0.000234075,0.001466114
tachsap_o,UK02,2018,0.000819097,0.000362187
tachsap_b,UK02,2018,8.75E-05,-0.001272598
tachsap_a,UK02,2018,0.001247191,0.002074778
tachsap_p,UK02,2018,0.000248074,0.001334209
microhab_arg,UK03,2007,2.02E-06,7.24E-05
microhab_pel,UK03,2007,0.000285469,-0.001136239
microhab_psa,UK03,2007,-6.64E-05,0.003461699
microhab_aka,UK03,2007,-0.000317813,-0.001884667
microhab_lit,UK03,2007,0.004742032,0.004742881
microhab_phy,UK03,2007,-0.000357728,0.000392258
microhab_pom,UK03,2007,-0.000169143,-0.000104704
microhab_oth,UK03,2007,-0.000321989,0.005851075
tachtemp_psy,UK03,2007,0,-0.002770682
tachtemp_the,UK03,2007,-0.006775343,-0.001098269
tachtemp_eut,UK03,2007,0.000691132,-0.004389431
tachsap_x,UK03,2007,-0.00412359,-0.000369681
tachsap_o,UK03,2007,0.001280142,-0.003608699
tachsap_b,UK03,2007,9.33E-05,0.000612297
tachsap_a,UK03,2007,-0.003071443,-0.000529187
tachsap_p,UK03,2007,-0.001016527,0.000656126
microhab_arg,UK03,2008,-0.000725805,0
microhab_pel,UK03,2008,-0.010075828,0.008222317
microhab_psa,UK03,2008,0.001445382,-0.00065556
microhab_aka,UK03,2008,-0.001193911,0.003136408
microhab_lit,UK03,2008,0.000892336,-0.001158098
microhab_phy,UK03,2008,-0.001105566,0.001894908
microhab_pom,UK03,2008,-0.00053435,-0.000260932
microhab_oth,UK03,2008,-0.000315987,0.001529679
tachtemp_psy,UK03,2008,0.001396784,0.001001088
tachtemp_the,UK03,2008,6.90E-05,0.002474894
tachtemp_eut,UK03,2008,8.55E-06,9.51E-05
tachsap_x,UK03,2008,0.000657241,0.000711882
tachsap_o,UK03,2008,0.000670027,-0.000483312
tachsap_b,UK03,2008,0.001745787,0.00105619
tachsap_a,UK03,2008,-0.000979329,0.000334225
tachsap_p,UK03,2008,-0.000373521,-9.11E-05
microhab_arg,UK03,2009,-0.00058698,0.000142415
microhab_pel,UK03,2009,-0.005991926,0.00501151
microhab_psa,UK03,2009,0.000773884,-0.000892763
microhab_aka,UK03,2009,-0.003201088,0.001644631
microhab_lit,UK03,2009,0,0.002025964
microhab_phy,UK03,2009,-0.002655286,0.003483981
microhab_pom,UK03,2009,0.000705563,-0.001087326
microhab_oth,UK03,2009,-0.001548511,0
tachtemp_psy,UK03,2009,0.00676471,-0.003984371
tachtemp_the,UK03,2009,0.000403015,0
tachtemp_eut,UK03,2009,0.001201295,0.004290332
tachsap_x,UK03,2009,0.00385501,-0.00244651
tachsap_o,UK03,2009,0.001302057,0.001340225
tachsap_b,UK03,2009,-0.002749016,0.002442771
tachsap_a,UK03,2009,0.000315494,0.004648766
tachsap_p,UK03,2009,0.00050576,0
microhab_arg,UK03,2010,-0.000207373,0.000997728
microhab_pel,UK03,2010,-0.002587334,-0.002347678
microhab_psa,UK03,2010,0.000674427,0.000342188
microhab_aka,UK03,2010,-0.002635402,0.000331422
microhab_lit,UK03,2010,-0.003054638,0.000939898
microhab_phy,UK03,2010,-0.003023212,-0.000220121
microhab_pom,UK03,2010,0.000556277,-0.001070579
microhab_oth,UK03,2010,0.000337292,0.00052955
tachtemp_psy,UK03,2010,-0.000854798,-0.002124929
tachtemp_the,UK03,2010,7.71E-05,0.000382909
tachtemp_eut,UK03,2010,-0.001705711,-0.004888592
tachsap_x,UK03,2010,-0.00075237,-0.000116034
tachsap_o,UK03,2010,0.001319034,-0.000986304
tachsap_b,UK03,2010,0.000945003,-0.00089922
tachsap_a,UK03,2010,-0.001087874,-0.00349718
tachsap_p,UK03,2010,0.000152072,-0.000721172
microhab_arg,UK03,2011,-0.000956993,0.00012237
microhab_pel,UK03,2011,0.004187605,0.004929669
microhab_psa,UK03,2011,-0.00356708,0.006418068
microhab_aka,UK03,2011,-0.001428255,0.004298528
microhab_lit,UK03,2011,-6.54E-05,0.002399531
microhab_phy,UK03,2011,0.001704018,-0.000327746
microhab_pom,UK03,2011,0.002173567,0.002302617
microhab_oth,UK03,2011,-0.001340733,0.000698938
tachtemp_psy,UK03,2011,0.000912719,0.002376088
tachtemp_the,UK03,2011,-0.003001081,-0.000303411
tachtemp_eut,UK03,2011,0.003371094,0.004168941
tachsap_x,UK03,2011,0.000163034,-3.52E-05
tachsap_o,UK03,2011,0.001759874,0.001246911
tachsap_b,UK03,2011,-0.002424784,0.001989072
tachsap_a,UK03,2011,0.002148926,0.004031916
tachsap_p,UK03,2011,0.000400709,0.000413577
microhab_arg,UK03,2012,6.46E-06,0
microhab_pel,UK03,2012,-0.002180947,-0.001950817
microhab_psa,UK03,2012,-0.005509789,-0.000557702
microhab_aka,UK03,2012,-0.002799296,0.003554839
microhab_lit,UK03,2012,-0.002790163,-0.000430266
microhab_phy,UK03,2012,0.001657339,-0.002224881
microhab_pom,UK03,2012,-0.003049196,-0.000228993
microhab_oth,UK03,2012,0.000108703,-0.000722315
tachtemp_psy,UK03,2012,0.000378846,0
tachtemp_the,UK03,2012,0.00073039,0.008102156
tachtemp_eut,UK03,2012,0.001231802,-0.003467472
tachsap_x,UK03,2012,0.000800263,0.001471343
tachsap_o,UK03,2012,-0.001282968,-0.000583495
tachsap_b,UK03,2012,-0.001791821,-0.000167731
tachsap_a,UK03,2012,0,-0.003115372
tachsap_p,UK03,2012,-4.90E-05,-0.00025818
microhab_arg,UK03,2013,2.02E-06,7.24E-05
microhab_pel,UK03,2013,0.000285469,-0.001136239
microhab_psa,UK03,2013,-6.64E-05,0.003461699
microhab_aka,UK03,2013,-0.000317813,-0.001884667
microhab_lit,UK03,2013,0.004742032,0.004742881
microhab_phy,UK03,2013,-0.000357728,0.000392258
microhab_pom,UK03,2013,-0.000169143,-0.000104704
microhab_oth,UK03,2013,-0.000321989,0.005851075
tachtemp_psy,UK03,2013,0,-0.002770682
tachtemp_the,UK03,2013,-0.006775343,-0.001098269
tachtemp_eut,UK03,2013,0.000691132,-0.004389431
tachsap_x,UK03,2013,-0.00412359,-0.000369681
tachsap_o,UK03,2013,0.001280142,-0.003608699
tachsap_b,UK03,2013,9.33E-05,0.000612297
tachsap_a,UK03,2013,-0.003071443,-0.000529187
tachsap_p,UK03,2013,-0.001016527,0.000656126
microhab_arg,UK04,2014,-1.63E-05,-2.01E-05
microhab_pel,UK04,2014,-0.000784465,-0.000263732
microhab_psa,UK04,2014,-0.000239704,0.001078098
microhab_aka,UK04,2014,-0.001350299,-0.000365714
microhab_lit,UK04,2014,-0.004138893,-0.003276686
microhab_phy,UK04,2014,-0.000558327,-0.000101078
microhab_pom,UK04,2014,-0.000194562,-0.000370688
microhab_oth,UK04,2014,0.000649453,-6.58E-05
tachtemp_psy,UK04,2014,-8.50E-06,-0.000835512
tachtemp_the,UK04,2014,0.000819311,0.001259428
tachtemp_eut,UK04,2014,0.000280777,0.000233726
tachsap_x,UK04,2014,0.000395732,-0.000348846
tachsap_o,UK04,2014,0.000222643,-0.000973763
tachsap_b,UK04,2014,-1.71E-05,-0.001071504
tachsap_a,UK04,2014,0.000572495,-0.000265864
tachsap_p,UK04,2014,-0.000445492,-9.25E-05
microhab_arg,UK04,2015,-0.001459362,-2.11E-05
microhab_pel,UK04,2015,-0.000616727,-0.000388177
microhab_psa,UK04,2015,-0.000751591,9.65E-05
microhab_aka,UK04,2015,-0.000922803,-0.001131983
microhab_lit,UK04,2015,-0.00291411,-0.001871675
microhab_phy,UK04,2015,4.51E-05,0.000173319
microhab_pom,UK04,2015,7.39E-05,0.000592054
microhab_oth,UK04,2015,-0.000220809,-0.000350756
tachtemp_psy,UK04,2015,0.000328603,-0.000412192
tachtemp_the,UK04,2015,-0.000785561,0.003045365
tachtemp_eut,UK04,2015,0.000408421,-0.00212669
tachsap_x,UK04,2015,-0.002533482,6.44E-06
tachsap_o,UK04,2015,-0.000130609,-0.000589803
tachsap_b,UK04,2015,-0.000220335,-0.000747652
tachsap_a,UK04,2015,0.000687357,-0.000234002
tachsap_p,UK04,2015,-0.000326092,0.000123154
microhab_arg,UK04,2016,1.81E-05,0.000108256
microhab_pel,UK04,2016,-0.001322469,0.002975429
microhab_psa,UK04,2016,-0.000202843,-2.64E-05
microhab_aka,UK04,2016,0.000849226,0.000503049
microhab_lit,UK04,2016,-0.001180437,-4.67E-06
microhab_phy,UK04,2016,-0.000677888,0.000416126
microhab_pom,UK04,2016,0.000655646,-0.000265827
microhab_oth,UK04,2016,0.000406012,0.000111391
tachtemp_psy,UK04,2016,0.001002463,0.001762985
tachtemp_the,UK04,2016,-0.002492936,-0.000876784
tachtemp_eut,UK04,2016,0.001270307,0.000161838
tachsap_x,UK04,2016,0.000385856,0.001594916
tachsap_o,UK04,2016,6.63E-05,-0.000414625
tachsap_b,UK04,2016,0.000941794,0.000451529
tachsap_a,UK04,2016,6.69E-05,-0.000568781
tachsap_p,UK04,2016,2.50E-05,3.46E-05
microhab_arg,UK04,2017,-0.000116916,0.000223331
microhab_pel,UK04,2017,0.000989628,0.0015025
microhab_psa,UK04,2017,0.000386662,0.000419171
microhab_aka,UK04,2017,0.000390113,0.000766253
microhab_lit,UK04,2017,0.00432495,0.000926911
microhab_phy,UK04,2017,-9.41E-05,0.001059591
microhab_pom,UK04,2017,-0.000519006,-0.00024151
microhab_oth,UK04,2017,-0.000298432,0.000579468
tachtemp_psy,UK04,2017,-0.001784456,0.000572625
tachtemp_the,UK04,2017,0.000349145,0.002575068
tachtemp_eut,UK04,2017,0.000460379,-0.000370854
tachsap_x,UK04,2017,-0.001531069,0.000167966
tachsap_o,UK04,2017,0.001377053,-3.61E-05
tachsap_b,UK04,2017,2.77E-06,-0.000562537
tachsap_a,UK04,2017,-0.000150552,-0.001086537
tachsap_p,UK04,2017,0.00016053,0.000346137
microhab_arg,UK04,2018,-0.0002086,2.86E-05
microhab_pel,UK04,2018,-0.000444399,-0.001603378
microhab_psa,UK04,2018,-0.000289358,3.31E-05
microhab_aka,UK04,2018,-0.001780811,0.000736055
microhab_lit,UK04,2018,-0.002555069,0.00240681
microhab_phy,UK04,2018,-0.000764313,0.000562164
microhab_pom,UK04,2018,0.000480581,-8.37E-05
microhab_oth,UK04,2018,-0.000790052,-0.000278734
tachtemp_psy,UK04,2018,-0.000576052,-7.06E-05
tachtemp_the,UK04,2018,0.000665842,-0.000976926
tachtemp_eut,UK04,2018,0.000625928,-0.001172834
tachsap_x,UK04,2018,0.000163117,0.000283527
tachsap_o,UK04,2018,0.000415669,-0.000193021
tachsap_b,UK04,2018,0.000376902,-0.000686085
tachsap_a,UK04,2018,0.000585639,0.000329103
tachsap_p,UK04,2018,0.000147237,0.000202954
microhab_arg,UK04,2019,-1.63E-05,-2.01E-05
microhab_pel,UK04,2019,-0.000784465,-0.000263732
microhab_psa,UK04,2019,-0.000239704,0.001078098
microhab_aka,UK04,2019,-0.001350299,-0.000365714
microhab_lit,UK04,2019,-0.004138893,-0.003276686
microhab_phy,UK04,2019,-0.000558327,-0.000101078
microhab_pom,UK04,2019,-0.000194562,-0.000370688
microhab_oth,UK04,2019,0.000649453,-6.58E-05
tachtemp_psy,UK04,2019,-8.50E-06,-0.000835512
tachtemp_the,UK04,2019,0.000819311,0.001259428
tachtemp_eut,UK04,2019,0.000280777,0.000233726
tachsap_x,UK04,2019,0.000395732,-0.000348846
tachsap_o,UK04,2019,0.000222643,-0.000973763
tachsap_b,UK04,2019,-1.71E-05,-0.001071504
tachsap_a,UK04,2019,0.000572495,-0.000265864
tachsap_p,UK04,2019,-0.000445492,-9.25E-05
microhab_arg,UK05,2003,-0.000162594,0.00028848
microhab_pel,UK05,2003,0.000186822,0.001845743
microhab_psa,UK05,2003,0.000459587,0.002340426
microhab_aka,UK05,2003,6.51E-05,-0.000106559
microhab_lit,UK05,2003,0.003590544,-0.000197971
microhab_phy,UK05,2003,0.000529669,-0.000948847
microhab_pom,UK05,2003,0.001364547,-0.001166102
microhab_oth,UK05,2003,0.000334608,0.000457488
tachtemp_psy,UK05,2003,-0.002730474,-0.000205018
tachtemp_the,UK05,2003,0.000146125,0.000206132
tachtemp_eut,UK05,2003,0.00227593,-0.000849727
tachsap_x,UK05,2003,-0.001143659,-0.000290022
tachsap_o,UK05,2003,0.000774492,-0.000472367
tachsap_b,UK05,2003,0.000401156,-0.000570371
tachsap_a,UK05,2003,-0.000965904,-0.004667143
tachsap_p,UK05,2003,0.000125901,6.32E-05
microhab_arg,UK05,2004,-1.19E-05,0.000373755
microhab_pel,UK05,2004,-8.38E-05,0.000583779
microhab_psa,UK05,2004,-0.000543976,-0.00128356
microhab_aka,UK05,2004,-0.001037943,0.001343592
microhab_lit,UK05,2004,-0.000821013,0.003538329
microhab_phy,UK05,2004,0.001409962,-0.001321935
microhab_pom,UK05,2004,0.000545609,-0.000599134
microhab_oth,UK05,2004,0.000905063,0.00032504
tachtemp_psy,UK05,2004,0.003196096,-0.001185054
tachtemp_the,UK05,2004,0.001258658,0.002742532
tachtemp_eut,UK05,2004,-0.002936342,0.001034397
tachsap_x,UK05,2004,0.000853989,-0.000203298
tachsap_o,UK05,2004,0.001933496,0
tachsap_b,UK05,2004,-0.000548542,-0.000220097
tachsap_a,UK05,2004,1.60E-05,0.002020599
tachsap_p,UK05,2004,0.000421315,0.000758457
microhab_arg,UK05,2005,-0.000299504,0.000214456
microhab_pel,UK05,2005,0.001072472,-0.000461484
microhab_psa,UK05,2005,0.000125274,-0.001109632
microhab_aka,UK05,2005,-0.001825777,-0.000260102
microhab_lit,UK05,2005,-0.001580279,-0.000962611
microhab_phy,UK05,2005,-0.000789027,-0.00022846
microhab_pom,UK05,2005,6.67E-05,-0.00041226
microhab_oth,UK05,2005,-6.69E-05,-0.000277481
tachtemp_psy,UK05,2005,0.000211911,-0.000724278
tachtemp_the,UK05,2005,-0.002423865,-0.000544937
tachtemp_eut,UK05,2005,-0.002000495,-0.00149407
tachsap_x,UK05,2005,-0.000179502,-0.000493281
tachsap_o,UK05,2005,-0.001426146,-0.000298519
tachsap_b,UK05,2005,7.75E-05,0.000715313
tachsap_a,UK05,2005,-0.001876638,-0.000335901
tachsap_p,UK05,2005,-0.000211842,-3.55E-05
microhab_arg,UK05,2006,-0.000358531,1.63E-05
microhab_pel,UK05,2006,-0.001061016,0.000298806
microhab_psa,UK05,2006,0.001445013,0.001933894
microhab_aka,UK05,2006,0.000526182,0.002380649
microhab_lit,UK05,2006,0.001359491,-0.00082131
microhab_phy,UK05,2006,-0.002122494,0.004080924
microhab_pom,UK05,2006,0.000737361,0.002686127
microhab_oth,UK05,2006,-0.001266448,0.000406008
tachtemp_psy,UK05,2006,-0.002587764,-0.000823569
tachtemp_the,UK05,2006,-7.89E-05,0
tachtemp_eut,UK05,2006,-0.000519514,-0.001138368
tachsap_x,UK05,2006,0.00048799,0.00010963
tachsap_o,UK05,2006,0.000872879,-0.00063493
tachsap_b,UK05,2006,-0.00064955,2.45E-05
tachsap_a,UK05,2006,0.002020643,0.00306551
tachsap_p,UK05,2006,-0.000584595,0.001015203
microhab_arg,UK05,2007,6.75E-05,-9.03E-08
microhab_pel,UK05,2007,0.000363606,-0.000231476
microhab_psa,UK05,2007,0.001385185,-0.000924713
microhab_aka,UK05,2007,-0.000185934,-0.000623105
microhab_lit,UK05,2007,0.000372453,-7.73E-05
microhab_phy,UK05,2007,0.001277813,-0.001939125
microhab_pom,UK05,2007,-0.000921465,0.002636413
microhab_oth,UK05,2007,-0.000226556,0.000101517
tachtemp_psy,UK05,2007,0.000492578,0.000757658
tachtemp_the,UK05,2007,-0.002297988,7.33E-05
tachtemp_eut,UK05,2007,0.002134511,0.002505227
tachsap_x,UK05,2007,-0.00097965,0.001667052
tachsap_o,UK05,2007,0.000868088,0.000918478
tachsap_b,UK05,2007,0.000349345,4.20E-05
tachsap_a,UK05,2007,-0.004636464,0.001934782
tachsap_p,UK05,2007,-0.000982884,-5.40E-05
microhab_arg,UK05,2008,2.99E-06,6.77E-05
microhab_pel,UK05,2008,0.000479836,0.003140843
microhab_psa,UK05,2008,-0.002762354,-0.00149508
microhab_aka,UK05,2008,-0.000784231,0.001195539
microhab_lit,UK05,2008,0.005692638,0.0039744
microhab_phy,UK05,2008,-0.001661602,-0.001178699
microhab_pom,UK05,2008,-0.004816816,-0.000443684
microhab_oth,UK05,2008,0.000226566,0.00068726
tachtemp_psy,UK05,2008,0.001790183,-0.002971909
tachtemp_the,UK05,2008,0.000304713,0.001747642
tachtemp_eut,UK05,2008,0.000708732,0.006159063
tachsap_x,UK05,2008,5.15E-05,-0.000550542
tachsap_o,UK05,2008,-0.001686791,-0.001074334
tachsap_b,UK05,2008,-0.000318479,0.000312864
tachsap_a,UK05,2008,-0.001629505,-0.000777194
tachsap_p,UK05,2008,0.000201667,0.00078217
microhab_arg,UK05,2009,5.78E-05,-4.52E-05
microhab_pel,UK05,2009,-0.003549528,-0.001050297
microhab_psa,UK05,2009,-0.00019768,0.000586354
microhab_aka,UK05,2009,-0.001113244,-0.000220631
microhab_lit,UK05,2009,-0.004295037,-0.003895759
microhab_phy,UK05,2009,0.001052144,0.003872062
microhab_pom,UK05,2009,0.000456936,0.00034898
microhab_oth,UK05,2009,0.000617064,0.003879334
tachtemp_psy,UK05,2009,0.003408483,0.004690365
tachtemp_the,UK05,2009,-0.000219369,-0.000332645
tachtemp_eut,UK05,2009,0.001524229,-0.006074101
tachsap_x,UK05,2009,0.001259079,0.000269147
tachsap_o,UK05,2009,0.001329491,0.001314289
tachsap_b,UK05,2009,4.89E-05,1.24E-05
tachsap_a,UK05,2009,0.003126391,0.003274939
tachsap_p,UK05,2009,-0.000634257,-0.000276437
microhab_arg,UK05,2010,-0.000162594,0.00028848
microhab_pel,UK05,2010,0.000186822,0.001845743
microhab_psa,UK05,2010,0.000459587,0.002340426
microhab_aka,UK05,2010,6.51E-05,-0.000106559
microhab_lit,UK05,2010,0.003590544,-0.000197971
microhab_phy,UK05,2010,0.000529669,-0.000948847
microhab_pom,UK05,2010,0.001364547,-0.001166102
microhab_oth,UK05,2010,0.000334608,0.000457488
tachtemp_psy,UK05,2010,-0.002730474,-0.000205018
tachtemp_the,UK05,2010,0.000146125,0.000206132
tachtemp_eut,UK05,2010,0.00227593,-0.000849727
tachsap_x,UK05,2010,-0.001143659,-0.000290022
tachsap_o,UK05,2010,0.000774492,-0.000472367
tachsap_b,UK05,2010,0.000401156,-0.000570371
tachsap_a,UK05,2010,-0.000965904,-0.004667143
tachsap_p,UK05,2010,0.000125901,6.32E-05
microhab_arg,UK06,2014,-5.95E-05,1.48E-05
microhab_pel,UK06,2014,0.002363388,-0.002241154
microhab_psa,UK06,2014,0.000308113,-0.000574529
microhab_aka,UK06,2014,0.000114632,-0.000410997
microhab_lit,UK06,2014,0.000893919,0.000443703
microhab_phy,UK06,2014,0.000618927,1.09E-05
microhab_pom,UK06,2014,-0.000796057,0.000133171
microhab_oth,UK06,2014,0.00085412,-0.0001478
tachtemp_psy,UK06,2014,0.00083054,-0.000133381
tachtemp_the,UK06,2014,-0.002861822,-0.000355229
tachtemp_eut,UK06,2014,0.000373744,-0.000464201
tachsap_x,UK06,2014,-0.000102465,-4.10E-05
tachsap_o,UK06,2014,0.000151532,-0.00016622
tachsap_b,UK06,2014,0.000199252,-0.000586756
tachsap_a,UK06,2014,-0.000357597,-0.000400345
tachsap_p,UK06,2014,-0.001210216,-0.000193446
microhab_arg,UK06,2015,6.89E-06,3.39E-05
microhab_pel,UK06,2015,-0.005152811,0.000392714
microhab_psa,UK06,2015,0.000576564,0.000834298
microhab_aka,UK06,2015,0.000354541,-0.000458525
microhab_lit,UK06,2015,-0.00015062,-0.00012993
microhab_phy,UK06,2015,-0.000736093,0.000443908
microhab_pom,UK06,2015,-0.001521697,-0.000388106
microhab_oth,UK06,2015,-0.000565386,-0.000812994
tachtemp_psy,UK06,2015,0.000181428,-0.000972362
tachtemp_the,UK06,2015,-0.001690798,0.003011354
tachtemp_eut,UK06,2015,0.000835161,-0.000614238
tachsap_x,UK06,2015,0.000209266,-0.000161166
tachsap_o,UK06,2015,0.00105201,-0.000607848
tachsap_b,UK06,2015,0.000351005,-0.000127278
tachsap_a,UK06,2015,-0.000474914,0.000226246
tachsap_p,UK06,2015,-0.00111175,0.000892484
microhab_arg,UK06,2016,1.40E-05,0.000123228
microhab_pel,UK06,2016,-0.000679841,0.005721603
microhab_psa,UK06,2016,-2.96E-05,-0.000267199
microhab_aka,UK06,2016,6.23E-06,0.000593554
microhab_lit,UK06,2016,0.000862908,0.000125648
microhab_phy,UK06,2016,0.000402452,-0.000164477
microhab_pom,UK06,2016,0.000827434,0.001225462
microhab_oth,UK06,2016,-2.23E-05,0.001957427
tachtemp_psy,UK06,2016,0.000327541,0.000891259
tachtemp_the,UK06,2016,-0.002152804,0.000722481
tachtemp_eut,UK06,2016,0.000193083,0.000645276
tachsap_x,UK06,2016,0.00019023,-0.000198863
tachsap_o,UK06,2016,0.001134323,-0.000544408
tachsap_b,UK06,2016,0.000341348,0.000202158
tachsap_a,UK06,2016,4.49E-05,0.001250466
tachsap_p,UK06,2016,-0.00092477,0.001678351
microhab_arg,UK06,2017,-0.000140141,-1.34E-05
microhab_pel,UK06,2017,-0.000466742,-0.001249137
microhab_psa,UK06,2017,-0.000143724,-0.000341386
microhab_aka,UK06,2017,0.000443288,-0.000968136
microhab_lit,UK06,2017,-0.000872387,0.000124392
microhab_phy,UK06,2017,6.33E-05,-0.000221858
microhab_pom,UK06,2017,0.000539689,-0.000237213
microhab_oth,UK06,2017,-0.000935021,-0.000453147
tachtemp_psy,UK06,2017,-0.001253196,-0.000321894
tachtemp_the,UK06,2017,0.000159103,-0.000987009
tachtemp_eut,UK06,2017,-0.000415186,-0.000863215
tachsap_x,UK06,2017,0.000164612,0.000140303
tachsap_o,UK06,2017,0.000354399,-0.000698855
tachsap_b,UK06,2017,0.000108856,-0.000446079
tachsap_a,UK06,2017,-0.000920743,-0.000379718
tachsap_p,UK06,2017,-0.000834263,-0.000362627
microhab_arg,UK06,2018,-8.12E-06,4.62E-05
microhab_pel,UK06,2018,0.001487987,0.00080378
microhab_psa,UK06,2018,0.000534191,-0.000158914
microhab_aka,UK06,2018,0.000756851,0.000143128
microhab_lit,UK06,2018,0.000343435,-0.000381712
microhab_phy,UK06,2018,-0.000277602,8.70E-05
microhab_pom,UK06,2018,0.000453688,-0.000758091
microhab_oth,UK06,2018,0.00057963,0.000587072
tachtemp_psy,UK06,2018,0.000484264,0.000367928
tachtemp_the,UK06,2018,0.000762301,0.003678208
tachtemp_eut,UK06,2018,0.001540548,-0.000223131
tachsap_x,UK06,2018,0.000105748,-9.39E-05
tachsap_o,UK06,2018,0.000380292,-7.80E-05
tachsap_b,UK06,2018,0.00048431,0.000229108
tachsap_a,UK06,2018,-0.000119775,0.000686593
tachsap_p,UK06,2018,-0.000195807,0.001859641
microhab_arg,UK06,2019,-5.95E-05,1.48E-05
microhab_pel,UK06,2019,0.002363388,-0.002241154
microhab_psa,UK06,2019,0.000308113,-0.000574529
microhab_aka,UK06,2019,0.000114632,-0.000410997
microhab_lit,UK06,2019,0.000893919,0.000443703
microhab_phy,UK06,2019,0.000618927,1.09E-05
microhab_pom,UK06,2019,-0.000796057,0.000133171
microhab_oth,UK06,2019,0.00085412,-0.0001478
tachtemp_psy,UK06,2019,0.00083054,-0.000133381
tachtemp_the,UK06,2019,-0.002861822,-0.000355229
tachtemp_eut,UK06,2019,0.000373744,-0.000464201
tachsap_x,UK06,2019,-0.000102465,-4.10E-05
tachsap_o,UK06,2019,0.000151532,-0.00016622
tachsap_b,UK06,2019,0.000199252,-0.000586756
tachsap_a,UK06,2019,-0.000357597,-0.000400345
tachsap_p,UK06,2019,-0.001210216,-0.000193446
microhab_arg,UK07,2009,5.60E-06,3.27E-05
microhab_pel,UK07,2009,0.000606408,-0.000339073
microhab_psa,UK07,2009,-0.000251163,3.70E-05
microhab_aka,UK07,2009,-1.40E-05,8.09E-05
microhab_lit,UK07,2009,8.12E-05,-6.54E-05
microhab_phy,UK07,2009,-7.49E-06,0.0012455
microhab_pom,UK07,2009,0.000311169,0.00034033
microhab_oth,UK07,2009,0.000228072,6.15E-05
tachtemp_psy,UK07,2009,1.17E-05,0.000351826
tachtemp_the,UK07,2009,0.000191884,-0.00058898
tachtemp_eut,UK07,2009,0.000901273,-0.000164645
tachsap_x,UK07,2009,9.86E-05,5.73E-05
tachsap_o,UK07,2009,0.000210002,-0.000209591
tachsap_b,UK07,2009,0.00013499,-0.000146108
tachsap_a,UK07,2009,-0.000776703,0.002214803
tachsap_p,UK07,2009,-0.00032678,-0.000140592
microhab_arg,UK07,2010,-5.82E-06,0.000119108
microhab_pel,UK07,2010,-0.000427512,-0.001082163
microhab_psa,UK07,2010,0.000175295,0.00021017
microhab_aka,UK07,2010,-0.000740643,-5.23E-05
microhab_lit,UK07,2010,-1.03E-05,0.000219886
microhab_phy,UK07,2010,0.000340077,0.003211772
microhab_pom,UK07,2010,0.000173956,-0.000196872
microhab_oth,UK07,2010,0.000121337,-0.000124413
tachtemp_psy,UK07,2010,0.000212858,0.000298009
tachtemp_the,UK07,2010,-0.000463875,0.000555705
