basin,year,biotrait,subtractive,additive
SW02,2013,feeding_par,-0.000259965,-0.000240425
SW02,2013,feeding_oth,-0.000150251,0.001134095
SW02,2013,tachresist_egg,0.000134425,-3.55E-05
SW02,2013,tachresist_coc,-0.000502771,-8.12E-05
SW02,2013,tachresist_hou,0,0
SW02,2013,tachresist_did,-0.000407549,-0.000217633
SW02,2013,tachresist_non,0.001170274,0.00085633
SW02,2013,tachaqua_egg,0.000231719,-0.000330775
SW02,2013,tachaqua_larva,0.000402961,0.000285135
SW02,2013,tachaqua_nymph,-0.001568426,0.001636956
SW02,2013,tachaqua_adult,4.36E-05,0.00012675
SW02,2014,tachsize_less0.25,0,0.000141117
SW02,2014,tachsize_0.25to0.5,0.000103788,-8.24E-05
SW02,2014,tachsize_0.5to1,-0.00036854,-0.000358294
SW02,2014,tachsize_1to2,0.000279039,0.001897347
SW02,2014,tachsize_2to4,-0.000511786,0.001748131
SW02,2014,tachsize_4to8,5.51E-05,-4.90E-06
SW02,2014,tachsize_gr8,-6.37E-05,-6.50E-06
SW02,2014,tachdisp_aquapass,0.000341731,0.000306993
SW02,2014,tachdisp_aquaact,7.72E-05,0.000560249
SW02,2014,tachdisp_aerpass,-0.00025052,0
SW02,2014,tachdisp_aeract,3.28E-06,-0.000223668
SW02,2014,tachrepcyc_less1,2.42E-05,9.71E-07
SW02,2014,tachrepcyc_one,0,0.000339611
SW02,2014,tachrepcyc_gr1,0.001814961,0
SW02,2014,feeding_gra,0.000466303,0.001583018
SW02,2014,feeding_min,6.58E-05,0
SW02,2014,feeding_xyl,-7.31E-05,0.000113267
SW02,2014,feeding_shr,8.80E-05,-0.000587788
SW02,2014,feeding_gat,0.000652164,-4.40E-05
SW02,2014,feeding_aff,7.42E-05,0
SW02,2014,feeding_pff,-8.72E-05,5.68E-05
SW02,2014,feeding_pre,-0.001757572,0.000673294
SW02,2014,feeding_par,3.80E-05,0
SW02,2014,feeding_oth,0,-0.000283271
SW02,2014,tachresist_egg,0.000118038,-1.28E-05
SW02,2014,tachresist_coc,-0.0009663,-7.67E-05
SW02,2014,tachresist_hou,0,0
SW02,2014,tachresist_did,0.000586454,0.001025497
SW02,2014,tachresist_non,0.000809978,0.000107399
SW02,2014,tachaqua_egg,0,-0.001033021
SW02,2014,tachaqua_larva,-8.60E-05,-0.000322091
SW02,2014,tachaqua_nymph,8.31E-05,0
SW02,2014,tachaqua_adult,-0.000150284,0.000149383
SW03,2008,tachsize_less0.25,-9.54E-06,1.25E-07
SW03,2008,tachsize_0.25to0.5,-0.000225084,-0.000234902
SW03,2008,tachsize_0.5to1,0.00013889,0.00019629
SW03,2008,tachsize_1to2,0.000196054,0.000129641
SW03,2008,tachsize_2to4,0.000134479,2.86E-05
SW03,2008,tachsize_4to8,-1.15E-05,-2.82E-05
SW03,2008,tachsize_gr8,-8.49E-07,1.01E-05
SW03,2008,tachdisp_aquapass,2.32E-05,-7.65E-05
SW03,2008,tachdisp_aquaact,-1.66E-05,2.92E-05
SW03,2008,tachdisp_aerpass,-0.000385988,9.46E-05
SW03,2008,tachdisp_aeract,0.000188809,-2.27E-05
SW03,2008,tachrepcyc_less1,0.00014642,0.00047751
SW03,2008,tachrepcyc_one,9.12E-05,-0.000164043
SW03,2008,tachrepcyc_gr1,-0.000107021,-0.000199396
SW03,2008,feeding_gra,0.000182898,-0.000139404
SW03,2008,feeding_min,2.94E-07,9.57E-06
SW03,2008,feeding_xyl,-6.98E-06,-2.32E-05
SW03,2008,feeding_shr,-9.53E-06,0.000887358
SW03,2008,feeding_gat,0.00016387,-0.000118532
SW03,2008,feeding_aff,3.77E-05,0.000188979
SW03,2008,feeding_pff,-0.000576813,0.000286099
SW03,2008,feeding_pre,2.22E-05,-8.34E-05
SW03,2008,feeding_par,8.87E-06,1.77E-05
SW03,2008,feeding_oth,1.06E-05,2.64E-06
SW03,2008,tachresist_egg,3.03E-05,-0.000203477
SW03,2008,tachresist_coc,-0.000214979,-0.000115482
SW03,2008,tachresist_hou,0,0
SW03,2008,tachresist_did,2.98E-05,0.000121935
SW03,2008,tachresist_non,-0.00068544,0.000312922
SW03,2008,tachaqua_egg,0.000100423,0.000227261
SW03,2008,tachaqua_larva,6.08E-05,-5.12E-05
SW03,2008,tachaqua_nymph,-0.000121788,0.000366231
SW03,2008,tachaqua_adult,4.91E-05,2.75E-05
SW03,2009,tachsize_less0.25,8.50E-06,1.96E-05
SW03,2009,tachsize_0.25to0.5,0.000229539,2.64E-05
SW03,2009,tachsize_0.5to1,4.59E-05,-4.36E-05
SW03,2009,tachsize_1to2,5.78E-06,-0.000236118
SW03,2009,tachsize_2to4,-0.000227522,-2.65E-05
SW03,2009,tachsize_4to8,-6.29E-05,-9.18E-06
SW03,2009,tachsize_gr8,-1.05E-05,-3.72E-06
SW03,2009,tachdisp_aquapass,-0.000166581,-2.76E-05
SW03,2009,tachdisp_aquaact,-1.75E-05,0.000121682
SW03,2009,tachdisp_aerpass,0.000227891,0.00014934
SW03,2009,tachdisp_aeract,-8.05E-05,-8.33E-06
SW03,2009,tachrepcyc_less1,-6.82E-05,-5.28E-05
SW03,2009,tachrepcyc_one,-0.000582659,-0.000278888
SW03,2009,tachrepcyc_gr1,0.000320698,0.000117905
SW03,2009,feeding_gra,4.90E-05,-0.000419061
SW03,2009,feeding_min,-1.28E-05,4.08E-07
SW03,2009,feeding_xyl,7.75E-06,2.22E-05
SW03,2009,feeding_shr,-0.000220225,-7.25E-05
SW03,2009,feeding_gat,6.17E-05,-0.000213021
SW03,2009,feeding_aff,-0.000123499,-4.98E-05
SW03,2009,feeding_pff,0.000493804,0.000157122
SW03,2009,feeding_pre,6.97E-05,-3.87E-05
SW03,2009,feeding_par,-1.49E-05,-4.85E-06
SW03,2009,feeding_oth,1.36E-05,-1.45E-05
SW03,2009,tachresist_egg,-1.29E-05,-0.000161123
SW03,2009,tachresist_coc,-2.71E-05,-5.94E-05
SW03,2009,tachresist_hou,0,0
SW03,2009,tachresist_did,9.63E-06,-3.74E-05
SW03,2009,tachresist_non,-0.000261033,3.31E-05
SW03,2009,tachaqua_egg,-0.000148297,-6.06E-05
SW03,2009,tachaqua_larva,2.63E-05,-6.91E-07
SW03,2009,tachaqua_nymph,4.54E-05,-0.0001867
SW03,2009,tachaqua_adult,-0.000110513,2.54E-05
SW03,2010,tachsize_less0.25,-5.63E-06,2.70E-05
SW03,2010,tachsize_0.25to0.5,5.91E-06,-4.23E-05
SW03,2010,tachsize_0.5to1,-0.000154137,-5.43E-05
SW03,2010,tachsize_1to2,-5.59E-05,3.33E-05
SW03,2010,tachsize_2to4,4.25E-05,0.000141803
SW03,2010,tachsize_4to8,2.06E-06,2.06E-06
SW03,2010,tachsize_gr8,-1.69E-05,3.69E-05
SW03,2010,tachdisp_aquapass,0.000147854,0.000186675
SW03,2010,tachdisp_aquaact,-7.77E-05,3.83E-05
SW03,2010,tachdisp_aerpass,-0.000221136,-0.000192196
SW03,2010,tachdisp_aeract,9.49E-05,-0.00018191
SW03,2010,tachrepcyc_less1,-0.000241635,-0.000144008
SW03,2010,tachrepcyc_one,0.000329435,0.000127099
SW03,2010,tachrepcyc_gr1,-4.40E-05,-0.000212545
SW03,2010,feeding_gra,-0.000423971,2.22E-05
SW03,2010,feeding_min,-2.58E-06,4.99E-05
SW03,2010,feeding_xyl,-9.40E-05,2.90E-05
SW03,2010,feeding_shr,-7.92E-05,-0.000140309
SW03,2010,feeding_gat,0.000214268,-2.24E-05
SW03,2010,feeding_aff,-0.000268212,-1.94E-05
SW03,2010,feeding_pff,-0.000597854,-0.000373737
SW03,2010,feeding_pre,-0.0003593,-0.000146222
SW03,2010,feeding_par,8.41E-06,1.55E-05
SW03,2010,feeding_oth,2.90E-06,7.25E-05
SW03,2010,tachresist_egg,0.000275819,-0.000100948
SW03,2010,tachresist_coc,6.10E-05,9.92E-05
SW03,2010,tachresist_hou,0,0
SW03,2010,tachresist_did,-1.26E-05,3.56E-05
SW03,2010,tachresist_non,-8.61E-05,-0.000284524
SW03,2010,tachaqua_egg,-4.76E-05,6.69E-06
SW03,2010,tachaqua_larva,1.96E-05,-4.57E-05
SW03,2010,tachaqua_nymph,-0.000331233,1.37E-05
SW03,2010,tachaqua_adult,4.13E-05,-1.57E-05
SW03,2011,tachsize_less0.25,-4.01E-05,1.66E-05
SW03,2011,tachsize_0.25to0.5,0.000156216,0.000149374
SW03,2011,tachsize_0.5to1,0.000130928,-0.00015094
SW03,2011,tachsize_1to2,3.14E-05,0.000274795
SW03,2011,tachsize_2to4,-0.000367754,-3.35E-05
SW03,2011,tachsize_4to8,-4.74E-06,-2.97E-05
SW03,2011,tachsize_gr8,-3.51E-05,1.48E-05
SW03,2011,tachdisp_aquapass,-0.000161005,9.66E-05
SW03,2011,tachdisp_aquaact,-9.23E-05,9.75E-05
SW03,2011,tachdisp_aerpass,0.000162621,-5.64E-05
SW03,2011,tachdisp_aeract,0.000102461,-0.000126583
SW03,2011,tachrepcyc_less1,0.000159374,-3.30E-05
SW03,2011,tachrepcyc_one,0.000191252,5.32E-05
SW03,2011,tachrepcyc_gr1,4.32E-06,-0.000150248
SW03,2011,feeding_gra,0.000130376,0.00014044
SW03,2011,feeding_min,-4.71E-05,1.85E-05
SW03,2011,feeding_xyl,-2.92E-06,9.44E-06
SW03,2011,feeding_shr,-0.000105794,-9.90E-05
SW03,2011,feeding_gat,7.29E-05,-0.000113375
SW03,2011,feeding_aff,-3.02E-05,3.50E-05
SW03,2011,feeding_pff,0.000328671,0.000105684
SW03,2011,feeding_pre,0.000102419,0.000508645
SW03,2011,feeding_par,-2.55E-06,1.54E-05
SW03,2011,feeding_oth,-1.79E-05,3.45E-05
SW03,2011,tachresist_egg,0.000129918,0.000533123
SW03,2011,tachresist_coc,2.75E-05,-0.000136472
SW03,2011,tachresist_hou,0,0
SW03,2011,tachresist_did,-0.000121742,-1.05E-05
SW03,2011,tachresist_non,-1.05E-05,-0.000131853
SW03,2011,tachaqua_egg,0.000190654,0.000199836
SW03,2011,tachaqua_larva,1.05E-06,9.92E-05
SW03,2011,tachaqua_nymph,-3.39E-05,0.000445183
SW03,2011,tachaqua_adult,-0.00011366,-9.52E-05
SW03,2012,tachsize_less0.25,-2.83E-05,8.77E-05
SW03,2012,tachsize_0.25to0.5,4.13E-07,-0.000217669
SW03,2012,tachsize_0.5to1,6.57E-05,0.000263164
SW03,2012,tachsize_1to2,-0.000263183,0.00038072
SW03,2012,tachsize_2to4,7.42E-05,0.000122521
SW03,2012,tachsize_4to8,2.83E-05,6.41E-05
SW03,2012,tachsize_gr8,-1.67E-05,5.56E-06
SW03,2012,tachdisp_aquapass,-4.91E-05,-7.38E-05
SW03,2012,tachdisp_aquaact,-4.05E-05,-2.97E-05
SW03,2012,tachdisp_aerpass,-4.28E-05,-0.000355372
SW03,2012,tachdisp_aeract,0.000231966,-2.04E-05
SW03,2012,tachrepcyc_less1,4.92E-05,0.000276105
SW03,2012,tachrepcyc_one,-2.02E-05,-5.75E-05
SW03,2012,tachrepcyc_gr1,-0.000223423,-0.000203435
SW03,2012,feeding_gra,0.000276765,0.000173361
SW03,2012,feeding_min,-1.67E-06,-3.74E-06
SW03,2012,feeding_xyl,1.12E-05,6.75E-05
SW03,2012,feeding_shr,0.000139139,0.000440988
SW03,2012,feeding_gat,0.000167484,0.00014376
SW03,2012,feeding_aff,6.33E-05,0.000132062
SW03,2012,feeding_pff,-8.13E-05,-9.92E-06
SW03,2012,feeding_pre,-0.000527327,-6.74E-05
SW03,2012,feeding_par,-1.26E-05,-1.28E-06
SW03,2012,feeding_oth,-7.62E-05,9.39E-05
SW03,2012,tachresist_egg,-0.000119568,-0.000231441
SW03,2012,tachresist_coc,5.72E-05,7.16E-05
SW03,2012,tachresist_hou,0,4.78E-06
SW03,2012,tachresist_did,-6.30E-06,6.22E-05
SW03,2012,tachresist_non,0.000264075,0.000238927
SW03,2012,tachaqua_egg,0.000161135,-5.05E-05
SW03,2012,tachaqua_larva,4.78E-05,-5.34E-05
SW03,2012,tachaqua_nymph,-0.000480521,-2.79E-05
SW03,2012,tachaqua_adult,0.000118974,0.000123586
SW03,2013,tachsize_less0.25,-5.83E-05,6.40E-05
SW03,2013,tachsize_0.25to0.5,1.61E-05,-0.000290853
SW03,2013,tachsize_0.5to1,-3.83E-05,-9.46E-05
SW03,2013,tachsize_1to2,-0.000531056,-0.000257661
SW03,2013,tachsize_2to4,0.000104551,0.000241651
SW03,2013,tachsize_4to8,-0.000102802,-1.69E-05
SW03,2013,tachsize_gr8,-1.13E-06,2.68E-05
SW03,2013,tachdisp_aquapass,5.33E-05,5.87E-05
SW03,2013,tachdisp_aquaact,-6.18E-06,-3.25E-05
SW03,2013,tachdisp_aerpass,0.000155728,-0.000133847
SW03,2013,tachdisp_aeract,-5.71E-05,0.000127445
SW03,2013,tachrepcyc_less1,-0.000622229,-3.61E-05
SW03,2013,tachrepcyc_one,-0.0002268,-0.000321808
SW03,2013,tachrepcyc_gr1,0.000125741,-6.68E-05
SW03,2013,feeding_gra,3.88E-05,-0.00045322
SW03,2013,feeding_min,-1.09E-05,-3.52E-06
SW03,2013,feeding_xyl,1.58E-05,-4.29E-06
SW03,2013,feeding_shr,-0.0007779,-0.000141734
SW03,2013,feeding_gat,-0.000170438,0.000148339
SW03,2013,feeding_aff,-0.000115997,3.32E-05
SW03,2013,feeding_pff,-0.00037216,0.000410575
SW03,2013,feeding_pre,4.85E-05,2.02E-05
SW03,2013,feeding_par,-5.39E-06,-7.87E-06
SW03,2013,feeding_oth,-6.22E-05,-2.91E-05
SW03,2013,tachresist_egg,0.000201169,-0.000110517
SW03,2013,tachresist_coc,-0.000272463,4.21E-05
SW03,2013,tachresist_hou,-4.77E-06,0
SW03,2013,tachresist_did,-3.81E-05,3.94E-05
SW03,2013,tachresist_non,7.98E-05,-0.000145053
SW03,2013,tachaqua_egg,-0.000195837,-0.000140805
SW03,2013,tachaqua_larva,5.45E-05,-7.29E-05
SW03,2013,tachaqua_nymph,8.49E-05,-0.000222341
SW03,2013,tachaqua_adult,7.35E-06,-9.29E-05
SW03,2014,tachsize_less0.25,-7.30E-05,-5.89E-06
SW03,2014,tachsize_0.25to0.5,0.000167906,3.25E-05
SW03,2014,tachsize_0.5to1,4.06E-05,-6.56E-05
SW03,2014,tachsize_1to2,0.000196436,0.000358713
SW03,2014,tachsize_2to4,-8.95E-05,-0.000118118
SW03,2014,tachsize_4to8,1.60E-05,8.09E-06
SW03,2014,tachsize_gr8,-3.47E-05,6.46E-05
SW03,2014,tachdisp_aquapass,-8.66E-05,5.80E-05
SW03,2014,tachdisp_aquaact,-1.89E-05,-2.52E-05
SW03,2014,tachdisp_aerpass,0.000174147,9.97E-05
SW03,2014,tachdisp_aeract,-0.000146482,0.000100307
SW03,2014,tachrepcyc_less1,6.08E-05,-4.11E-06
SW03,2014,tachrepcyc_one,0.000279036,-8.23E-05
SW03,2014,tachrepcyc_gr1,0.000152128,-8.19E-05
SW03,2014,feeding_gra,0.00027776,4.93E-06
SW03,2014,feeding_min,3.83E-06,8.19E-07
SW03,2014,feeding_xyl,1.11E-05,-1.86E-05
SW03,2014,feeding_shr,9.85E-05,2.34E-05
SW03,2014,feeding_gat,-0.00012152,-8.01E-05
SW03,2014,feeding_aff,2.09E-05,0.000162144
SW03,2014,feeding_pff,-0.000364709,0.000825017
SW03,2014,feeding_pre,8.65E-05,5.81E-06
SW03,2014,feeding_par,8.35E-06,-8.10E-06
SW03,2014,feeding_oth,1.95E-05,2.13E-05
SW03,2014,tachresist_egg,0.000274461,-4.67E-05
SW03,2014,tachresist_coc,-5.33E-05,-0.000128259
SW03,2014,tachresist_hou,0,1.25E-05
SW03,2014,tachresist_did,1.66E-05,0.000128818
SW03,2014,tachresist_non,-0.000237802,0.000256469
SW03,2014,tachaqua_egg,0.000125322,0.000122663
SW03,2014,tachaqua_larva,0.000102325,9.95E-05
SW03,2014,tachaqua_nymph,0.000114836,0.000346996
SW03,2014,tachaqua_adult,6.52E-05,-0.000125117
SW03,2015,tachsize_less0.25,1.28E-05,-1.13E-05
SW03,2015,tachsize_0.25to0.5,-1.60E-05,0.000179936
SW03,2015,tachsize_0.5to1,2.96E-05,1.08E-05
SW03,2015,tachsize_1to2,-0.000336975,-0.000176593
SW03,2015,tachsize_2to4,0.000132967,3.81E-05
SW03,2015,tachsize_4to8,-7.28E-05,-9.44E-06
SW03,2015,tachsize_gr8,-6.14E-05,-5.89E-06
SW03,2015,tachdisp_aquapass,-2.71E-05,-9.14E-05
SW03,2015,tachdisp_aquaact,2.43E-05,8.97E-05
SW03,2015,tachdisp_aerpass,-1.76E-05,-7.20E-05
SW03,2015,tachdisp_aeract,-6.47E-05,-7.22E-05
SW03,2015,tachrepcyc_less1,4.72E-05,0.000576263
SW03,2015,tachrepcyc_one,0.000183908,-0.000345833
SW03,2015,tachrepcyc_gr1,0.000405968,-0.000184578
SW03,2015,feeding_gra,-0.000141034,-0.000188419
SW03,2015,feeding_min,1.34E-06,-9.53E-07
SW03,2015,feeding_xyl,3.69E-06,-4.19E-06
SW03,2015,feeding_shr,5.40E-05,0.000716148
SW03,2015,feeding_gat,0.000110543,9.96E-05
SW03,2015,feeding_aff,-8.36E-05,0
SW03,2015,feeding_pff,-0.000904802,0.000284278
SW03,2015,feeding_pre,6.40E-05,-6.71E-05
SW03,2015,feeding_par,1.51E-05,2.23E-05
SW03,2015,feeding_oth,-1.80E-05,-7.46E-06
SW03,2015,tachresist_egg,0.000123983,1.15E-05
SW03,2015,tachresist_coc,6.10E-05,-7.78E-05
SW03,2015,tachresist_hou,-1.24E-05,0
SW03,2015,tachresist_did,1.38E-05,-6.58E-05
SW03,2015,tachresist_non,-0.000133302,8.00E-05
SW03,2015,tachaqua_egg,2.90E-05,-0.000178824
SW03,2015,tachaqua_larva,-4.28E-05,-9.82E-05
SW03,2015,tachaqua_nymph,-0.000264244,0.000166059
SW03,2015,tachaqua_adult,6.19E-05,-3.28E-05
SW03,2016,tachsize_less0.25,-1.06E-05,-1.74E-06
SW03,2016,tachsize_0.25to0.5,-0.000373211,0.000644827
SW03,2016,tachsize_0.5to1,-1.75E-05,-6.85E-05
SW03,2016,tachsize_1to2,0.000135183,-0.000102102
SW03,2016,tachsize_2to4,1.82E-05,-0.000105208
SW03,2016,tachsize_4to8,1.22E-05,2.76E-05
SW03,2016,tachsize_gr8,4.95E-06,-1.29E-06
SW03,2016,tachdisp_aquapass,-5.32E-06,-6.68E-05
SW03,2016,tachdisp_aquaact,-3.10E-06,6.01E-05
SW03,2016,tachdisp_aerpass,8.67E-05,0.000264684
SW03,2016,tachdisp_aeract,5.08E-05,-3.90E-05
SW03,2016,tachrepcyc_less1,-0.000446868,-7.80E-05
SW03,2016,tachrepcyc_one,0.000413087,-0.000215188
SW03,2016,tachrepcyc_gr1,8.92E-05,0.000183473
SW03,2016,feeding_gra,-0.000121262,-7.78E-05
SW03,2016,feeding_min,9.97E-07,9.69E-06
SW03,2016,feeding_xyl,-1.68E-06,-1.84E-05
SW03,2016,feeding_shr,-0.000629208,-0.000122013
SW03,2016,feeding_gat,-2.07E-05,-5.04E-07
SW03,2016,feeding_aff,-5.14E-05,-9.44E-05
SW03,2016,feeding_pff,0.000225033,-9.48E-05
SW03,2016,feeding_pre,-0.000174421,-0.000172265
SW03,2016,feeding_par,4.45E-06,0.000155309
SW03,2016,feeding_oth,-6.55E-05,1.67E-06
SW03,2016,tachresist_egg,1.85E-05,-3.95E-05
SW03,2016,tachresist_coc,-8.65E-05,7.97E-05
SW03,2016,tachresist_hou,0,0
SW03,2016,tachresist_did,-0.000220062,0.000205597
SW03,2016,tachresist_non,-2.06E-05,-0.000174956
SW03,2016,tachaqua_egg,-2.92E-05,-6.37E-05
SW03,2016,tachaqua_larva,-4.89E-05,-1.32E-05
SW03,2016,tachaqua_nymph,-0.000229751,0.000343203
SW03,2016,tachaqua_adult,3.05E-05,-8.07E-05
SW03,2017,tachsize_less0.25,2.43E-06,1.97E-05
SW03,2017,tachsize_0.25to0.5,-0.000588971,-9.98E-05
SW03,2017,tachsize_0.5to1,-0.000122477,-9.12E-05
SW03,2017,tachsize_1to2,0.000124118,6.05E-06
SW03,2017,tachsize_2to4,-1.70E-05,-7.27E-05
SW03,2017,tachsize_4to8,7.47E-06,1.36E-05
SW03,2017,tachsize_gr8,1.46E-06,3.74E-05
SW03,2017,tachdisp_aquapass,5.66E-05,2.24E-05
SW03,2017,tachdisp_aquaact,-2.95E-05,-1.65E-06
SW03,2017,tachdisp_aerpass,0.000244914,0.000116544
SW03,2017,tachdisp_aeract,9.42E-05,2.93E-05
SW03,2017,tachrepcyc_less1,7.60E-05,0.000242624
SW03,2017,tachrepcyc_one,0.00023946,-0.00015355
SW03,2017,tachrepcyc_gr1,0.000255434,-0.000204647
SW03,2017,feeding_gra,0.000247843,0.000258984
SW03,2017,feeding_min,4.28E-07,-1.20E-06
SW03,2017,feeding_xyl,-1.02E-05,-2.57E-06
SW03,2017,feeding_shr,0.000109595,0.000401563
SW03,2017,feeding_gat,2.14E-05,-0.000172967
SW03,2017,feeding_aff,-8.88E-05,8.86E-05
SW03,2017,feeding_pff,-6.38E-05,3.76E-05
SW03,2017,feeding_pre,-5.12E-05,-4.95E-05
SW03,2017,feeding_par,-0.000105638,-1.30E-05
SW03,2017,feeding_oth,1.64E-05,3.10E-05
SW03,2017,tachresist_egg,-0.000450875,-0.000153977
SW03,2017,tachresist_coc,4.19E-05,0.000920551
SW03,2017,tachresist_hou,0,3.06E-06
SW03,2017,tachresist_did,2.63E-05,-0.00014472
SW03,2017,tachresist_non,0.000268868,-8.07E-05
SW03,2017,tachaqua_egg,-1.94E-05,-0.000189791
SW03,2017,tachaqua_larva,3.76E-05,-1.44E-05
SW03,2017,tachaqua_nymph,0.000228654,-4.67E-05
SW03,2017,tachaqua_adult,2.81E-05,7.64E-05
SW03,2018,tachsize_less0.25,-2.90E-05,5.31E-05
SW03,2018,tachsize_0.25to0.5,0.000157521,-7.22E-05
SW03,2018,tachsize_0.5to1,0.000153923,-9.73E-05
SW03,2018,tachsize_1to2,0.000204105,-6.95E-05
SW03,2018,tachsize_2to4,-0.000207322,0.000148982
SW03,2018,tachsize_4to8,-2.72E-05,1.45E-05
SW03,2018,tachsize_gr8,-3.48E-05,2.80E-05
SW03,2018,tachdisp_aquapass,-1.11E-05,-6.49E-05
SW03,2018,tachdisp_aquaact,1.44E-05,-2.51E-05
SW03,2018,tachdisp_aerpass,-0.000550394,0.000700534
SW03,2018,tachdisp_aeract,1.92E-05,5.47E-05
SW03,2018,tachrepcyc_less1,-0.000371602,-7.27E-05
SW03,2018,tachrepcyc_one,0.000318143,-3.04E-05
SW03,2018,tachrepcyc_gr1,-0.000258403,-2.66E-05
SW03,2018,feeding_gra,0.00021521,0.000194524
SW03,2018,feeding_min,-1.04E-05,5.63E-06
SW03,2018,feeding_xyl,9.83E-06,1.49E-05
SW03,2018,feeding_shr,-0.000800932,1.36E-05
SW03,2018,feeding_gat,0.000243625,0.000191224
SW03,2018,feeding_aff,7.90E-05,0.000211318
SW03,2018,feeding_pff,-8.40E-05,0.001945571
SW03,2018,feeding_pre,2.82E-05,0.000213083
SW03,2018,feeding_par,-4.25E-05,-5.96E-06
SW03,2018,feeding_oth,-2.08E-06,-1.54E-05
SW03,2018,tachresist_egg,0.000228007,-0.000311897
SW03,2018,tachresist_coc,-0.000879821,0.000139708
SW03,2018,tachresist_hou,-3.05E-06,0
SW03,2018,tachresist_did,4.46E-05,0.000205138
SW03,2018,tachresist_non,-2.27E-05,0.000347114
SW03,2018,tachaqua_egg,4.64E-05,-9.78E-05
SW03,2018,tachaqua_larva,3.94E-05,-6.59E-06
SW03,2018,tachaqua_nymph,-0.000363728,0.000295214
SW03,2018,tachaqua_adult,-0.000159686,0.000101362
SW04,2008,tachsize_less0.25,2.07E-05,4.95E-05
SW04,2008,tachsize_0.25to0.5,-0.00036074,0.00017401
SW04,2008,tachsize_0.5to1,0.000732961,0.002477654
SW04,2008,tachsize_1to2,0.00043707,-0.000367928
SW04,2008,tachsize_2to4,-9.24E-05,-0.000235375
SW04,2008,tachsize_4to8,-0.000126127,-0.000194884
SW04,2008,tachsize_gr8,-0.000151458,-5.22E-05
SW04,2008,tachdisp_aquapass,0,0.000893478
SW04,2008,tachdisp_aquaact,-0.000129837,0
SW04,2008,tachdisp_aerpass,-0.000371902,-0.000382249
SW04,2008,tachdisp_aeract,-0.000207776,-0.000388791
SW04,2008,tachrepcyc_less1,-0.001269429,-0.000677301
SW04,2008,tachrepcyc_one,0.001579305,-0.000215451
SW04,2008,tachrepcyc_gr1,0.000798283,0.003084765
SW04,2008,feeding_gra,-0.001916583,0.001165192
SW04,2008,feeding_min,5.49E-06,7.87E-06
SW04,2008,feeding_xyl,5.73E-06,0.000234879
SW04,2008,feeding_shr,-0.001090049,0.0006607
SW04,2008,feeding_gat,0.000148546,0.002041961
SW04,2008,feeding_aff,5.61E-05,0.000934535
SW04,2008,feeding_pff,0.000907652,0.002195313
SW04,2008,feeding_pre,-0.000591394,-0.000413742
SW04,2008,feeding_par,1.57E-05,1.58E-05
SW04,2008,feeding_oth,-1.80E-05,-4.54E-05
SW04,2008,tachresist_egg,-0.000739478,0.000135305
SW04,2008,tachresist_coc,-0.000555647,0.002046786
SW04,2008,tachresist_hou,0,2.97E-05
SW04,2008,tachresist_did,0.001358231,0.000169827
SW04,2008,tachresist_non,0.001371042,0.001268311
SW04,2008,tachaqua_egg,-5.07E-05,-0.000284212
SW04,2008,tachaqua_larva,0.000225401,-2.51E-05
SW04,2008,tachaqua_nymph,0.000523485,0.001994916
SW04,2008,tachaqua_adult,8.14E-05,-0.000308767
SW04,2009,tachsize_less0.25,-0.000184398,-2.35E-05
SW04,2009,tachsize_0.25to0.5,-0.000168106,0.00013987
SW04,2009,tachsize_0.5to1,-0.001556352,-0.001628226
SW04,2009,tachsize_1to2,-0.00036735,-0.000193075
SW04,2009,tachsize_2to4,0.000509352,0.001104257
SW04,2009,tachsize_4to8,0.000166628,3.31E-05
SW04,2009,tachsize_gr8,-7.14E-06,0.000125905
SW04,2009,tachdisp_aquapass,-0.000916481,0
SW04,2009,tachdisp_aquaact,0,-0.000548205
SW04,2009,tachdisp_aerpass,0.000613416,0.001480749
SW04,2009,tachdisp_aeract,-0.001028487,-0.000343408
SW04,2009,tachrepcyc_less1,-0.00048697,-0.000297571
SW04,2009,tachrepcyc_one,0.000581041,-0.001590784
SW04,2009,tachrepcyc_gr1,-0.001773211,-0.002340098
SW04,2009,feeding_gra,-0.002031674,0.003093114
SW04,2009,feeding_min,-1.82E-05,9.67E-06
SW04,2009,feeding_xyl,-0.000190392,-2.55E-05
SW04,2009,feeding_shr,-0.000295763,1.72E-05
SW04,2009,feeding_gat,-0.002528623,-0.000428037
SW04,2009,feeding_aff,0.00011408,5.52E-05
SW04,2009,feeding_pff,-0.003078607,0.002152556
SW04,2009,feeding_pre,0.000241208,-0.000152096
SW04,2009,feeding_par,2.52E-05,-2.86E-05
SW04,2009,feeding_oth,2.35E-05,1.81E-06
SW04,2009,tachresist_egg,-0.00023567,-0.000195383
SW04,2009,tachresist_coc,-0.002019226,6.65E-05
SW04,2009,tachresist_hou,-2.90E-05,4.31E-05
SW04,2009,tachresist_did,-0.001621859,-0.000452707
SW04,2009,tachresist_non,-0.001544028,-0.002185876
SW04,2009,tachaqua_egg,0.001096855,-0.000727265
SW04,2009,tachaqua_larva,-0.000161992,-0.000437477
SW04,2009,tachaqua_nymph,-0.001760386,0.002026469
SW04,2009,tachaqua_adult,0.00043645,-5.28E-05
SW04,2010,tachsize_less0.25,1.15E-05,4.08E-05
