basin,year,biotrait,additive,subtractive
UK01,2017,tachdisp_aeract,0.000453709,0.000185091
UK01,2017,tachrepcyc_less1,0.000855444,-0.000726094
UK01,2017,tachrepcyc_one,0.004926407,0.000252381
UK01,2017,tachrepcyc_gr1,-0.000911435,0.002981206
UK01,2017,feeding_gra,-0.00093869,0
UK01,2017,feeding_min,-0.000118766,-0.000617755
UK01,2017,feeding_xyl,0.001415627,-0.000364314
UK01,2017,feeding_shr,-0.000639466,-6.07E-05
UK01,2017,feeding_gat,1.61E-05,-0.000207891
UK01,2017,feeding_aff,-0.000153664,-0.000272888
UK01,2017,feeding_pff,-9.39E-05,0.000214531
UK01,2017,feeding_pre,0.000646072,0.000383572
UK01,2017,feeding_par,-0.000113171,-0.000591958
UK01,2017,feeding_oth,-3.81E-05,-0.000294014
UK01,2017,tachresist_egg,-0.000102144,0.001814435
UK01,2017,tachresist_coc,-0.000577238,-0.001149365
UK01,2017,tachresist_hou,4.19E-06,0
UK01,2017,tachresist_did,0.003020547,-4.66E-05
UK01,2017,tachresist_non,-0.001353131,0.001072336
UK01,2017,tachaqua_egg,-0.001252712,0.000209333
UK01,2017,tachaqua_larva,-0.00030612,0.001019368
UK01,2017,tachaqua_nymph,-0.000633349,-0.002971636
UK01,2017,tachaqua_adult,-0.001840177,0.000687322
UK01,2018,tachsize_less0.25,-2.84E-05,-5.07E-05
UK01,2018,tachsize_0.25to0.5,0.000841877,0.000606034
UK01,2018,tachsize_0.5to1,0.001019172,-0.0001501
UK01,2018,tachsize_1to2,-0.000185357,0.001978521
UK01,2018,tachsize_2to4,-0.000262995,-0.001504101
UK01,2018,tachsize_4to8,4.35E-05,8.30E-05
UK01,2018,tachsize_gr8,0.000168779,-2.01E-05
UK01,2018,tachdisp_aquapass,-0.0002929,-0.000896027
UK01,2018,tachdisp_aquaact,-0.000746071,-0.000830004
UK01,2018,tachdisp_aerpass,-0.00025947,-9.27E-05
UK01,2018,tachdisp_aeract,-0.000385399,0.000181665
UK01,2018,tachrepcyc_less1,0.000748208,-0.000516809
UK01,2018,tachrepcyc_one,0.000221788,0.002206391
UK01,2018,tachrepcyc_gr1,-0.002610171,-0.002651451
UK01,2018,feeding_gra,0.000487562,0.000284567
UK01,2018,feeding_min,-7.78E-05,8.53E-05
UK01,2018,feeding_xyl,0.000205416,0.00015355
UK01,2018,feeding_shr,-0.000250956,-0.00089445
UK01,2018,feeding_gat,0.001338786,0.000412464
UK01,2018,feeding_aff,-0.000550068,-0.000645675
UK01,2018,feeding_pff,0.003811439,0.000259808
UK01,2018,feeding_pre,0.000250792,5.01E-05
UK01,2018,feeding_par,-2.42E-05,7.67E-05
UK01,2018,feeding_oth,-6.57E-05,-0.000927698
UK01,2018,tachresist_egg,-0.002803281,-0.000398549
UK01,2018,tachresist_coc,0.001140902,-3.32E-05
UK01,2018,tachresist_hou,0,-4.14E-06
UK01,2018,tachresist_did,0.000985353,-0.003168631
UK01,2018,tachresist_non,-0.000768717,0.000369196
UK01,2018,tachaqua_egg,-0.000149542,-0.000408097
UK01,2018,tachaqua_larva,-0.000338615,1.25E-05
UK01,2018,tachaqua_nymph,0.000151135,-0.000566435
UK01,2018,tachaqua_adult,-0.000836058,0.000240943
UK01,2019,tachsize_less0.25,-6.10E-05,4.26E-06
UK01,2019,tachsize_0.25to0.5,-0.000599093,-0.007327744
UK01,2019,tachsize_0.5to1,-0.000354726,-0.000963476
UK01,2019,tachsize_1to2,-0.000888828,0.000663598
UK01,2019,tachsize_2to4,0.000154266,0.000149992
UK01,2019,tachsize_4to8,-2.25E-06,3.11E-05
UK01,2019,tachsize_gr8,-4.91E-05,0
UK01,2019,tachdisp_aquapass,8.97E-05,0.000830951
UK01,2019,tachdisp_aquaact,-0.000167343,0.000765789
UK01,2019,tachdisp_aerpass,0.000123408,-0.000745112
UK01,2019,tachdisp_aeract,-0.000254212,-0.000251016
UK01,2019,tachrepcyc_less1,0.000708592,-0.001539167
UK01,2019,tachrepcyc_one,-0.001540267,-0.006647346
UK01,2019,tachrepcyc_gr1,0.000522653,0.001817777
UK01,2019,feeding_gra,0.001285632,-0.000186551
UK01,2019,feeding_min,0.000201771,0.000117306
UK01,2019,feeding_xyl,-5.81E-05,-0.001770829
UK01,2019,feeding_shr,0.000273756,0.000443195
UK01,2019,feeding_gat,-0.000964527,-0.000344151
UK01,2019,feeding_aff,0.001566682,0.000380518
UK01,2019,feeding_pff,0.000155442,-0.004297911
UK01,2019,feeding_pre,0.002665701,-0.000877572
UK01,2019,feeding_par,0.000279958,9.20E-05
UK01,2019,feeding_oth,0.000351007,3.42E-05
UK01,2019,tachresist_egg,0.001019945,0.001801754
UK01,2019,tachresist_coc,-0.00042291,6.24E-05
UK01,2019,tachresist_hou,9.05E-06,0
UK01,2019,tachresist_did,0.001437513,-0.000398157
UK01,2019,tachresist_non,7.01E-06,0.001455077
UK01,2019,tachaqua_egg,0.000790748,0.000526743
UK01,2019,tachaqua_larva,-0.000735117,0.000971783
UK01,2019,tachaqua_nymph,0.000970772,-6.53E-05
UK01,2019,tachaqua_adult,-0.00056376,0.001164879
UK02,2013,tachsize_less0.25,-0.000102087,-0.000118885
UK02,2013,tachsize_0.25to0.5,-0.000430228,6.71E-05
UK02,2013,tachsize_0.5to1,-0.000227359,-0.001585561
UK02,2013,tachsize_1to2,0.001902986,0.001471359
UK02,2013,tachsize_2to4,0.001406363,0.002899468
UK02,2013,tachsize_4to8,-5.46E-05,-1.65E-05
UK02,2013,tachsize_gr8,-2.64E-05,-2.28E-05
UK02,2013,tachdisp_aquapass,0.00041681,0.000912523
UK02,2013,tachdisp_aquaact,1.39E-05,0.002500601
UK02,2013,tachdisp_aerpass,-0.000228035,-6.48E-05
UK02,2013,tachdisp_aeract,-0.001145885,-0.000494726
UK02,2013,tachrepcyc_less1,0.000386786,2.06E-06
UK02,2013,tachrepcyc_one,0.00216251,-0.001177484
UK02,2013,tachrepcyc_gr1,-0.002856694,0.001378985
UK02,2013,feeding_gra,0.00060108,0.000316327
UK02,2013,feeding_min,0.000206475,-3.44E-05
UK02,2013,feeding_xyl,0.000824883,5.98E-05
UK02,2013,feeding_shr,0.000131659,0.002633645
UK02,2013,feeding_gat,0.008119667,0.001191193
UK02,2013,feeding_aff,-0.000781154,-0.008098913
UK02,2013,feeding_pff,0,-0.000484411
UK02,2013,feeding_pre,0.00357514,0.000141013
UK02,2013,feeding_par,0.000138168,-0.000135789
UK02,2013,feeding_oth,0.000403493,0.001245592
UK02,2013,tachresist_egg,0.000613355,-0.001006256
UK02,2013,tachresist_coc,-0.000227252,-0.000343933
UK02,2013,tachresist_hou,-1.24E-06,-2.94E-06
UK02,2013,tachresist_did,0.000597854,-0.004762662
UK02,2013,tachresist_non,-1.65E-05,0.001085161
UK02,2013,tachaqua_egg,0.00025103,0.000182139
UK02,2013,tachaqua_larva,-0.000438463,-0.000279043
UK02,2013,tachaqua_nymph,-0.000728169,0.000687908
UK02,2013,tachaqua_adult,-0.000491225,0.000256477
UK02,2014,tachsize_less0.25,0.000140783,-2.38E-05
UK02,2014,tachsize_0.25to0.5,-0.001060472,-0.00029517
UK02,2014,tachsize_0.5to1,0.0010737,-0.001656534
UK02,2014,tachsize_1to2,-0.001535089,-0.001202155
UK02,2014,tachsize_2to4,-0.000831696,-0.001516198
UK02,2014,tachsize_4to8,0.000317513,-0.000149806
UK02,2014,tachsize_gr8,0.000194147,-4.48E-05
UK02,2014,tachdisp_aquapass,-0.000686298,0.001753328
UK02,2014,tachdisp_aquaact,0.000538644,-3.66E-05
UK02,2014,tachdisp_aerpass,-0.000834576,-0.000627685
UK02,2014,tachdisp_aeract,-0.000120472,0.001275245
UK02,2014,tachrepcyc_less1,8.72E-06,1.82E-05
UK02,2014,tachrepcyc_one,-0.003211456,-0.001258665
UK02,2014,tachrepcyc_gr1,-0.001053475,0.000114733
UK02,2014,feeding_gra,-0.000494049,5.73E-05
UK02,2014,feeding_min,0.000892063,7.50E-05
UK02,2014,feeding_xyl,0.000407974,-0.000132669
UK02,2014,feeding_shr,-0.000987372,-0.001685976
UK02,2014,feeding_gat,0.004851652,-0.003129311
UK02,2014,feeding_aff,-0.001384475,-0.000870063
UK02,2014,feeding_pff,-8.56E-05,0.000287149
UK02,2014,feeding_pre,0.003103251,7.09E-05
UK02,2014,feeding_par,6.97E-05,0
UK02,2014,feeding_oth,0.001529178,-0.000605696
UK02,2014,tachresist_egg,-0.000304841,-0.00056885
UK02,2014,tachresist_coc,0.002654575,-0.000481514
UK02,2014,tachresist_hou,2.06E-05,-4.22E-06
UK02,2014,tachresist_did,-0.001722814,0.00058568
UK02,2014,tachresist_non,0.001210036,-0.001298211
UK02,2014,tachaqua_egg,0.000355751,0.000306685
UK02,2014,tachaqua_larva,0.001096555,0.000578392
UK02,2014,tachaqua_nymph,-0.00065501,2.05E-05
UK02,2014,tachaqua_adult,-0.000140126,-0.000256554
UK02,2015,tachsize_less0.25,0.000380535,-0.000146942
UK02,2015,tachsize_0.25to0.5,0.000262519,0.001066953
UK02,2015,tachsize_0.5to1,9.26E-05,0.000763387
UK02,2015,tachsize_1to2,0.000957081,0.000414117
UK02,2015,tachsize_2to4,0.002501757,0.000414811
UK02,2015,tachsize_4to8,0.000558478,-0.000334376
UK02,2015,tachsize_gr8,0.00020314,-0.000203241
UK02,2015,tachdisp_aquapass,-0.00021747,-0.001272559
UK02,2015,tachdisp_aquaact,-0.00024107,0.001388654
UK02,2015,tachdisp_aerpass,0.001622403,0.000587004
UK02,2015,tachdisp_aeract,-0.000140546,-0.001420709
UK02,2015,tachrepcyc_less1,0.000520122,2.15E-05
UK02,2015,tachrepcyc_one,0.000840307,0.003613677
UK02,2015,tachrepcyc_gr1,0.0024943,0.001892033
UK02,2015,feeding_gra,0.000113693,0.000494999
UK02,2015,feeding_min,-1.96E-05,-0.000101681
UK02,2015,feeding_xyl,-7.14E-05,-0.000341887
UK02,2015,feeding_shr,0.003147178,0.000718648
UK02,2015,feeding_gat,0.002367455,-0.005848823
UK02,2015,feeding_aff,0.002415954,6.56E-05
UK02,2015,feeding_pff,0.002386882,-0.000314685
UK02,2015,feeding_pre,-0.000139369,-0.000914525
UK02,2015,feeding_par,0.000534131,0.000160351
UK02,2015,feeding_oth,-0.000155561,0.000284662
UK02,2015,tachresist_egg,0.00042151,-0.000809222
UK02,2015,tachresist_coc,0.003931593,-0.003296427
UK02,2015,tachresist_hou,0,-2.08E-05
UK02,2015,tachresist_did,-0.001444771,-0.001633181
UK02,2015,tachresist_non,0.00069166,-0.000209501
UK02,2015,tachaqua_egg,-0.000130094,0.000578741
UK02,2015,tachaqua_larva,-0.000700929,-2.66E-05
UK02,2015,tachaqua_nymph,0.004262238,0.000123186
UK02,2015,tachaqua_adult,-0.000467713,0.000305039
UK02,2016,tachsize_less0.25,3.40E-05,1.40E-05
UK02,2016,tachsize_0.25to0.5,0.000157543,-0.000159501
UK02,2016,tachsize_0.5to1,0.001858844,-0.001042571
UK02,2016,tachsize_1to2,0.000847105,0.001590616
UK02,2016,tachsize_2to4,-0.001360051,0.000877228
UK02,2016,tachsize_4to8,-6.09E-05,-0.000168462
UK02,2016,tachsize_gr8,0.000123947,-7.09E-05
UK02,2016,tachdisp_aquapass,-0.001066001,0.000864047
UK02,2016,tachdisp_aquaact,-0.001596475,0.000111121
UK02,2016,tachdisp_aerpass,0.000481249,-0.001489464
UK02,2016,tachdisp_aeract,0.002659159,0.001876057
UK02,2016,tachrepcyc_less1,-3.10E-05,-0.000778351
UK02,2016,tachrepcyc_one,-0.001370642,0.0021425
UK02,2016,tachrepcyc_gr1,-0.004925594,0.000557382
UK02,2016,feeding_gra,-0.000267884,0.000653935
UK02,2016,feeding_min,-7.61E-05,-0.000711385
UK02,2016,feeding_xyl,0.000998835,0.000298542
UK02,2016,feeding_shr,-0.002407373,0
UK02,2016,feeding_gat,0.004471921,0.001763471
UK02,2016,feeding_aff,-0.000437666,-0.003671616
UK02,2016,feeding_pff,0.000255596,-0.002102474
UK02,2016,feeding_pre,0.000834711,-0.001670798
UK02,2016,feeding_par,-8.58E-05,-0.00049838
UK02,2016,feeding_oth,-0.002011675,2.60E-05
UK02,2016,tachresist_egg,0,-0.000394589
UK02,2016,tachresist_coc,0.001192621,-0.000628206
UK02,2016,tachresist_hou,3.33E-05,0
UK02,2016,tachresist_did,0.003258425,0.001354351
UK02,2016,tachresist_non,-0.001317538,0.001802384
UK02,2016,tachaqua_egg,-0.001423124,-0.000340832
UK02,2016,tachaqua_larva,-8.96E-06,0.00017913
UK02,2016,tachaqua_nymph,0,-0.003848464
UK02,2016,tachaqua_adult,-0.001846715,0
UK02,2017,tachsize_less0.25,-1.48E-05,-0.000201258
UK02,2017,tachsize_0.25to0.5,0.00085052,0.000234684
UK02,2017,tachsize_0.5to1,0.000276368,0.001147286
UK02,2017,tachsize_1to2,-0.001767574,0.000383878
UK02,2017,tachsize_2to4,-0.001249739,-0.001170027
UK02,2017,tachsize_4to8,-3.51E-06,-0.000215813
UK02,2017,tachsize_gr8,-1.15E-05,-0.000176636
UK02,2017,tachdisp_aquapass,0.000490091,-0.000618876
UK02,2017,tachdisp_aquaact,-0.000616821,-0.000171629
UK02,2017,tachdisp_aerpass,0.000810292,-0.000370295
UK02,2017,tachdisp_aeract,-0.001111664,0.000315544
UK02,2017,tachrepcyc_less1,3.53E-05,-3.15E-05
UK02,2017,tachrepcyc_one,0.001457994,0.000320018
UK02,2017,tachrepcyc_gr1,-0.002528746,0.005332349
UK02,2017,feeding_gra,-0.0006285,-0.000938997
UK02,2017,feeding_min,-5.32E-05,-0.000171487
UK02,2017,feeding_xyl,-9.85E-05,-0.000974726
UK02,2017,feeding_shr,-0.001607103,-0.001555889
UK02,2017,feeding_gat,-0.001139509,-0.00528584
UK02,2017,feeding_aff,0.005752664,0.001127544
UK02,2017,feeding_pff,0.000421536,-0.000406374
UK02,2017,feeding_pre,0.001544153,-0.000878933
UK02,2017,feeding_par,0.000188235,-0.00040795
UK02,2017,feeding_oth,-0.000514194,-0.000105175
UK02,2017,tachresist_egg,0.000765282,0.000345814
UK02,2017,tachresist_coc,-0.000497767,-0.002793801
UK02,2017,tachresist_hou,0,-2.21E-05
UK02,2017,tachresist_did,0.003148672,-0.001977599
UK02,2017,tachresist_non,-0.002018297,-0.001145722
UK02,2017,tachaqua_egg,-0.000956142,-0.000100071
UK02,2017,tachaqua_larva,0.000311829,-0.000231947
UK02,2017,tachaqua_nymph,0.003426628,0.000521016
UK02,2017,tachaqua_adult,1.60E-05,0.000205187
UK02,2018,tachsize_less0.25,-0.000102087,-0.000118885
UK02,2018,tachsize_0.25to0.5,-0.000430228,6.71E-05
UK02,2018,tachsize_0.5to1,-0.000227359,-0.001585561
UK02,2018,tachsize_1to2,0.001902986,0.001471359
UK02,2018,tachsize_2to4,0.001406363,0.002899468
UK02,2018,tachsize_4to8,-5.46E-05,-1.65E-05
UK02,2018,tachsize_gr8,-2.64E-05,-2.28E-05
UK02,2018,tachdisp_aquapass,0.00041681,0.000912523
UK02,2018,tachdisp_aquaact,1.39E-05,0.002500601
UK02,2018,tachdisp_aerpass,-0.000228035,-6.48E-05
UK02,2018,tachdisp_aeract,-0.001145885,-0.000494726
UK02,2018,tachrepcyc_less1,0.000386786,2.06E-06
UK02,2018,tachrepcyc_one,0.00216251,-0.001177484
UK02,2018,tachrepcyc_gr1,-0.002856694,0.001378985
UK02,2018,feeding_gra,0.00060108,0.000316327
UK02,2018,feeding_min,0.000206475,-3.44E-05
UK02,2018,feeding_xyl,0.000824883,5.98E-05
UK02,2018,feeding_shr,0.000131659,0.002633645
UK02,2018,feeding_gat,0.008119667,0.001191193
UK02,2018,feeding_aff,-0.000781154,-0.008098913
UK02,2018,feeding_pff,0,-0.000484411
UK02,2018,feeding_pre,0.00357514,0.000141013
UK02,2018,feeding_par,0.000138168,-0.000135789
UK02,2018,feeding_oth,0.000403493,0.001245592
UK02,2018,tachresist_egg,0.000613355,-0.001006256
UK02,2018,tachresist_coc,-0.000227252,-0.000343933
UK02,2018,tachresist_hou,-1.24E-06,-2.94E-06
UK02,2018,tachresist_did,0.000597854,-0.004762662
UK02,2018,tachresist_non,-1.65E-05,0.001085161
UK02,2018,tachaqua_egg,0.00025103,0.000182139
UK02,2018,tachaqua_larva,-0.000438463,-0.000279043
UK02,2018,tachaqua_nymph,-0.000728169,0.000687908
UK02,2018,tachaqua_adult,-0.000491225,0.000256477
UK03,2007,tachsize_less0.25,0.00016123,-7.46E-05
UK03,2007,tachsize_0.25to0.5,0.000361753,-0.000269031
UK03,2007,tachsize_0.5to1,-0.00285749,0
UK03,2007,tachsize_1to2,-0.001940573,-0.001709038
UK03,2007,tachsize_2to4,-0.00166505,0.001023896
UK03,2007,tachsize_4to8,5.43E-05,-0.000960129
UK03,2007,tachsize_gr8,-3.83E-05,8.57E-05
UK03,2007,tachdisp_aquapass,0,-0.000627448
UK03,2007,tachdisp_aquaact,-0.002940257,-0.00124056
UK03,2007,tachdisp_aerpass,-0.000553067,0.000343557
UK03,2007,tachdisp_aeract,-0.006851836,0
UK03,2007,tachrepcyc_less1,0.001229836,0.000150744
UK03,2007,tachrepcyc_one,-0.00519515,0.000855377
UK03,2007,tachrepcyc_gr1,0.001281521,0.008632516
UK03,2007,feeding_gra,-0.000158876,-0.00110181
UK03,2007,feeding_min,0.000476351,2.45E-06
UK03,2007,feeding_xyl,0,-8.59E-05
UK03,2007,feeding_shr,0.002722061,0.001226131
UK03,2007,feeding_gat,-0.00081836,-0.005438883
UK03,2007,feeding_aff,-6.84E-05,-0.0016827
UK03,2007,feeding_pff,-3.76E-05,-0.000256391
UK03,2007,feeding_pre,0.002807299,5.71E-05
UK03,2007,feeding_par,-0.0002664,-0.000171854
UK03,2007,feeding_oth,0.000641597,7.51E-05
UK03,2007,tachresist_egg,0.000391253,-0.001399384
UK03,2007,tachresist_coc,0.000763166,-0.000136259
UK03,2007,tachresist_hou,-3.39E-05,-0.000681501
UK03,2007,tachresist_did,0.004603238,-0.001621844
UK03,2007,tachresist_non,-0.001276373,0.001875755
UK03,2007,tachaqua_egg,0.000266538,0.001142589
UK03,2007,tachaqua_larva,-0.001696294,0.001580768
UK03,2007,tachaqua_nymph,0.00076056,0.000396578
UK03,2007,tachaqua_adult,0,0.002032054
UK03,2008,tachsize_less0.25,4.81E-05,3.06E-05
UK03,2008,tachsize_0.25to0.5,-0.001000378,0
UK03,2008,tachsize_0.5to1,-0.000168612,-0.00119308
UK03,2008,tachsize_1to2,-0.000310583,-0.000267067
UK03,2008,tachsize_2to4,0,-0.002312984
UK03,2008,tachsize_4to8,-4.36E-05,8.32E-05
UK03,2008,tachsize_gr8,-0.000237732,-2.66E-05
UK03,2008,tachdisp_aquapass,0.003470234,-0.002785761
UK03,2008,tachdisp_aquaact,-0.000473155,-0.000112766
UK03,2008,tachdisp_aerpass,0.001787225,9.09E-05
UK03,2008,tachdisp_aeract,0.001736577,0.000870643
UK03,2008,tachrepcyc_less1,2.96E-05,-0.000459761
UK03,2008,tachrepcyc_one,-0.000808421,0.003525094
UK03,2008,tachrepcyc_gr1,0.002438475,-0.000925839
UK03,2008,feeding_gra,0.001122053,0.00039822
UK03,2008,feeding_min,0.001467437,-0.000490588
UK03,2008,feeding_xyl,4.26E-06,-1.88E-05
UK03,2008,feeding_shr,-0.000344793,-0.002257926
UK03,2008,feeding_gat,0.002896792,0.001617879
UK03,2008,feeding_aff,0.001289194,-0.003087712
UK03,2008,feeding_pff,5.97E-05,-0.000126582
UK03,2008,feeding_pre,-1.78E-05,0.000186305
UK03,2008,feeding_par,0.000531132,-0.000401106
UK03,2008,feeding_oth,-5.19E-05,-0.000309662
UK03,2008,tachresist_egg,0,-0.000302161
UK03,2008,tachresist_coc,-0.000794401,0.000323887
UK03,2008,tachresist_hou,0,-7.95E-06
UK03,2008,tachresist_did,0.003693707,-0.000603708
UK03,2008,tachresist_non,0.003744015,-0.001922671
UK03,2008,tachaqua_egg,-0.000686297,0.002008776
UK03,2008,tachaqua_larva,0.000656803,0.003324273
UK03,2008,tachaqua_nymph,0.002760725,0.000819525
UK03,2008,tachaqua_adult,0.00123898,-0.000159516
UK03,2009,tachsize_less0.25,-3.82E-05,-3.56E-06
UK03,2009,tachsize_0.25to0.5,0.001698415,0.002297165
UK03,2009,tachsize_0.5to1,0.000168711,-0.000292725
UK03,2009,tachsize_1to2,0.001908569,-0.000281592
UK03,2009,tachsize_2to4,-0.001219863,-0.000261871
UK03,2009,tachsize_4to8,-0.000171343,-1.41E-05
UK03,2009,tachsize_gr8,-7.01E-05,-0.000131426
UK03,2009,tachdisp_aquapass,0.000244414,0.002519315
UK03,2009,tachdisp_aquaact,-0.002621221,6.98E-05
UK03,2009,tachdisp_aerpass,0.001145694,-0.002127387
UK03,2009,tachdisp_aeract,-0.000485754,-0.000159871
UK03,2009,tachrepcyc_less1,0.001091813,0
UK03,2009,tachrepcyc_one,0.001091268,0
UK03,2009,tachrepcyc_gr1,0,0.00297261
UK03,2009,feeding_gra,0.000423849,0.00136666
UK03,2009,feeding_min,-0.000131933,-0.001189331
UK03,2009,feeding_xyl,2.36E-05,1.49E-06
UK03,2009,feeding_shr,-0.002961327,0
UK03,2009,feeding_gat,0.000973904,-0.011266428
UK03,2009,feeding_aff,-5.02E-05,-0.000431352
UK03,2009,feeding_pff,0.0005856,-6.32E-05
UK03,2009,feeding_pre,0.000944663,9.91E-06
UK03,2009,feeding_par,-2.93E-05,-0.000429882
UK03,2009,feeding_oth,0.000142957,0
UK03,2009,tachresist_egg,0.001396396,-0.002456523
UK03,2009,tachresist_coc,-6.96E-05,-0.000883379
UK03,2009,tachresist_hou,0.000139014,0
UK03,2009,tachresist_did,0.000186824,-0.002623383
UK03,2009,tachresist_non,-0.001730413,-0.002914884
UK03,2009,tachaqua_egg,-0.003312025,-0.000299299
UK03,2009,tachaqua_larva,-0.002602731,-8.70E-06
UK03,2009,tachaqua_nymph,-0.001166408,-0.003201816
UK03,2009,tachaqua_adult,-0.001076081,0.001101782
UK03,2010,tachsize_less0.25,0.000168709,-0.000111017
UK03,2010,tachsize_0.25to0.5,-0.001752931,-0.00289074
UK03,2010,tachsize_0.5to1,-7.69E-06,-0.000540936
UK03,2010,tachsize_1to2,-0.001137299,-0.001614261
UK03,2010,tachsize_2to4,0.001879295,0.000645621
UK03,2010,tachsize_4to8,0.000402598,0.000142104
UK03,2010,tachsize_gr8,-2.86E-05,9.04E-05
UK03,2010,tachdisp_aquapass,-0.003171191,0
UK03,2010,tachdisp_aquaact,0.000336512,0.001208903
UK03,2010,tachdisp_aerpass,-0.000218433,-0.000886319
UK03,2010,tachdisp_aeract,0,0.004292849
UK03,2010,tachrepcyc_less1,0.000283706,-0.000622222
UK03,2010,tachrepcyc_one,-0.001592759,0.002093859
UK03,2010,tachrepcyc_gr1,0.000618305,0.000276196
UK03,2010,feeding_gra,-0.000544383,-0.00160848
UK03,2010,feeding_min,0.000350355,-0.000107317
UK03,2010,feeding_xyl,0.000225726,3.29E-06
UK03,2010,feeding_shr,0.002482721,0.001059405
UK03,2010,feeding_gat,0.008787781,0.001356952
UK03,2010,feeding_aff,0.000435882,-0.0001449
UK03,2010,feeding_pff,0,-0.0001212
UK03,2010,feeding_pre,0.001212093,0.00034752
UK03,2010,feeding_par,0.000162027,-4.69E-05
UK03,2010,feeding_oth,0.000359331,-0.000485415
UK03,2010,tachresist_egg,0.00209771,-0.001687301
UK03,2010,tachresist_coc,-9.17E-05,-3.49E-07
UK03,2010,tachresist_hou,0.000249033,1.99E-06
UK03,2010,tachresist_did,0.004057413,-0.0007069
UK03,2010,tachresist_non,0.00114082,0.002313561
UK03,2010,tachaqua_egg,-0.000180624,0.000806103
UK03,2010,tachaqua_larva,-0.000869124,0.002082355
UK03,2010,tachaqua_nymph,0.000826148,0.000695241
UK03,2010,tachaqua_adult,-0.001040538,-0.000253829
UK03,2011,tachsize_less0.25,0.000288238,-0.000113899
UK03,2011,tachsize_0.25to0.5,0.002659953,0.000335361
UK03,2011,tachsize_0.5to1,0.002632724,0.002036991
UK03,2011,tachsize_1to2,0.006652976,0.001466579
UK03,2011,tachsize_2to4,-0.000164074,0.000300158
UK03,2011,tachsize_4to8,-0.000198846,0.000127916
UK03,2011,tachsize_gr8,0.000372894,0.000168639
UK03,2011,tachdisp_aquapass,0.003112189,0.004322283
UK03,2011,tachdisp_aquaact,-7.24E-05,0.001149019
UK03,2011,tachdisp_aerpass,8.35E-05,0.001215874
UK03,2011,tachdisp_aeract,-0.003089262,-0.0004578
UK03,2011,tachrepcyc_less1,0.002584994,-0.000201732
UK03,2011,tachrepcyc_one,0.001566543,0.002175672
UK03,2011,tachrepcyc_gr1,0.000623633,0.007448407
UK03,2011,feeding_gra,-0.000718781,-9.25E-05
UK03,2011,feeding_min,0.000557452,-0.000238555
UK03,2011,feeding_xyl,0.001299275,0
UK03,2011,feeding_shr,-8.07E-05,0.00107196
UK03,2011,feeding_gat,0.0090717,-0.00737437
UK03,2011,feeding_aff,0.000794485,-0.000644766
UK03,2011,feeding_pff,-7.02E-05,0.000254897
UK03,2011,feeding_pre,0.00181403,-0.001500983
UK03,2011,feeding_par,0.000204567,-5.06E-05
UK03,2011,feeding_oth,0.000514501,-0.000341436
UK03,2011,tachresist_egg,0,-0.001968218
UK03,2011,tachresist_coc,0.002489812,0.000444412
UK03,2011,tachresist_hou,0.000130068,1.37E-06
UK03,2011,tachresist_did,0.002081537,-0.003320589
UK03,2011,tachresist_non,-0.001957033,0.000520348
UK03,2011,tachaqua_egg,-0.000961734,0.001862935
UK03,2011,tachaqua_larva,-0.003337711,0.000886267
UK03,2011,tachaqua_nymph,-0.000835634,-4.55E-06
UK03,2011,tachaqua_adult,0.001314673,-0.000393899
UK03,2012,tachsize_less0.25,-8.34E-06,-0.000273135
UK03,2012,tachsize_0.25to0.5,0.000723248,-0.002039244
UK03,2012,tachsize_0.5to1,-0.000353492,-0.000496271
UK03,2012,tachsize_1to2,0.001455732,-0.002693267
UK03,2012,tachsize_2to4,-0.000476416,-0.000813416
UK03,2012,tachsize_4to8,0.000297202,0.000311131
UK03,2012,tachsize_gr8,-7.55E-05,-0.000482065
UK03,2012,tachdisp_aquapass,-0.003732973,0
UK03,2012,tachdisp_aquaact,-0.000283083,0.001172324
UK03,2012,tachdisp_aerpass,-0.000916182,0.000180945
UK03,2012,tachdisp_aeract,0,0.003433348
UK03,2012,tachrepcyc_less1,-0.000193214,-0.002387414
UK03,2012,tachrepcyc_one,-0.001134472,0.001748562
UK03,2012,tachrepcyc_gr1,-0.01040781,-0.001686485
UK03,2012,feeding_gra,0.000486682,0.001328031
UK03,2012,feeding_min,-0.000432805,-1.15E-05
UK03,2012,feeding_xyl,-1.76E-05,-0.001392404
UK03,2012,feeding_shr,-0.001462104,-0.002272597
UK03,2012,feeding_gat,0.004914886,-0.007475392
UK03,2012,feeding_aff,0.001348017,-0.000451277
UK03,2012,feeding_pff,-7.30E-05,-0.000310739
UK03,2012,feeding_pre,-6.70E-05,-0.001855602
UK03,2012,feeding_par,-3.94E-05,0.000106809
UK03,2012,feeding_oth,-0.000192695,-6.55E-05
UK03,2012,tachresist_egg,0.001234185,6.24E-05
UK03,2012,tachresist_coc,-0.000373278,-0.002290737
UK03,2012,tachresist_hou,0.000261107,4.35E-06
UK03,2012,tachresist_did,0.002027535,-0.003592328
UK03,2012,tachresist_non,-0.001674654,0.000139353
UK03,2012,tachaqua_egg,-0.000256792,0.000616392
UK03,2012,tachaqua_larva,-0.000296719,0.000549201
UK03,2012,tachaqua_nymph,-0.001065578,0.00112056
UK03,2012,tachaqua_adult,-0.001748291,0
